"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Forestomach_epithelial","GO:0051247","positive regulation of protein metabolic process","42/412","274/4524",0.000410391404413921,0.01503400511503,0.0138525098612699,"RPLP1/RPS4X/RPS3/RPL26/RACK1/S100A8/S100A10/UBB/TXN/PPIA/YBX1/S100A9/SUMO2/EIF5A/PABPC1/FAM162A/EIF6/UBE2S/C1QBP/COA3/CLDN4/RAC1/CKS2/GABARAP/RPS27L/OAZ1/NPM1/PIN1/HES1/PHB1/CD81/PRELID1/EIF3D/NDUFA13/PHB2/CSNK2B/PARK7/HSPA5/TPX2/RHOA/BRMS1/PDCD5",42
"Forestomach_epithelial","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","8/412","22/4524",0.000449023100547482,0.0161795536885797,0.0149080318456144,"RPS3/RACK1/S100A8/S100A9/FAM162A/RPS27L/NDUFA13/PDCD5",8
"Forestomach_epithelial","GO:0032268","regulation of cellular protein metabolic process","65/412","482/4524",0.000502392324710063,0.0178106182211729,0.0164109139684578,"RPLP1/RPL10/RPS4X/RPL11/RPL37/RPL23/RPS3/RPL13A/RPL26/RACK1/S100A8/S100A10/RPL38/HSP90AB1/GAPDH/GPX1/SFN/ANXA2/EIF1/UBB/TXN/PPIA/HSPB1/YBX1/S100A9/PRDX5/SUMO2/EIF5A/PABPC1/FAM162A/EIF6/EIF3K/UBE2S/C1QBP/COA3/CSTB/CLDN4/RAC1/CKS2/GABARAP/RPS27L/PEBP1/EIF4G2/NPM1/CST3/PIN1/HES1/PHB1/CD81/PRELID1/EIF3D/NDUFA13/PHB2/UBXN1/CSNK2B/PARK7/ZFP36/HSPA5/BIRC5/SFRP1/MAGOH/TPX2/RHOA/BRMS1/PDCD5",65
"Forestomach_epithelial","GO:0072521","purine-containing compound metabolic process","21/412","107/4524",0.000513598505448364,0.0179188811900873,0.0165106687465773,"GAPDH/NME2/ATP5PD/ATP5F1D/ENO1/RAN/ATP5ME/TPI1/AK2/EIF6/HINT1/ATP5PF/ATP5F1C/PGAM1/PGK1/APRT/STOML2/IMPDH2/PNP/GUK1/GPI",21
"Forestomach_epithelial","GO:0006754","ATP biosynthetic process","6/412","13/4524",0.000541833232887962,0.0186085850919959,0.0171461700670467,"ATP5PD/ATP5F1D/ATP5ME/ATP5PF/ATP5F1C/STOML2",6
"Forestomach_epithelial","GO:0051345","positive regulation of hydrolase activity","18/412","87/4524",0.000664268354050876,0.0224624898800588,0.0206972034525325,"RPS3/RACK1/S100A8/S100A10/S100A9/FAM162A/HMGB2/PCNA/CLDN4/RPS27L/PIN1/PHB1/PRELID1/NDUFA13/PHB2/SFRP1/RHOA/PDCD5",18
"Forestomach_epithelial","GO:2000116","regulation of cysteine-type endopeptidase activity","13/412","53/4524",0.000695739520541241,0.0231702343356007,0.0213493275521746,"RPS3/RACK1/S100A8/GPX1/SFN/S100A9/PRDX5/FAM162A/RPS27L/NDUFA13/PARK7/BIRC5/PDCD5",13
"Forestomach_epithelial","GO:0010950","positive regulation of endopeptidase activity","9/412","29/4524",0.000755741724281898,0.0247928404473375,0.0228444159861488,"RPS3/RACK1/S100A8/S100A9/FAM162A/RPS27L/PRELID1/NDUFA13/PDCD5",9
"Forestomach_epithelial","GO:0010952","positive regulation of peptidase activity","10/412","35/4524",0.000802569389030825,0.0259418752513199,0.0239031502243855,"RPS3/RACK1/S100A8/S100A9/FAM162A/CLDN4/RPS27L/PRELID1/NDUFA13/PDCD5",10
"Forestomach_epithelial","GO:0010608","post-transcriptional regulation of gene expression","23/412","126/4524",0.000826207698047768,0.0263189060914347,0.0242505508931183,"RPL10/RPS4X/RPS3/RPL13A/RPL26/RACK1/RPL38/GAPDH/EIF1/YBX1/EIF5A/PABPC1/EIF6/EIF3K/C1QBP/COA3/RPS27L/EIF4G2/NPM1/EIF3D/ZFP36/APEX1/MAGOH",23
"Forestomach_epithelial","GO:1902882","regulation of response to oxidative stress","6/412","14/4524",0.000876007708679957,0.0271568005187119,0.0250225967137597,"RACK1/GPX1/TXN/PPIA/HSPB1/PARK7",6
"Forestomach_epithelial","GO:0009142","nucleoside triphosphate biosynthetic process","8/412","24/4524",0.000877221490822814,0.0271568005187119,0.0250225967137597,"NME2/ATP5PD/ATP5F1D/ATP5ME/ATP5PF/ATP5F1C/STOML2/IMPDH2",8
"Forestomach_epithelial","GO:0006403","RNA localization","12/412","48/4524",0.000926275152706251,0.0282771220228936,0.0260548741784624,"YBX1/EIF5A/RAN/HNRNPA1/ALYREF/SEM1/TST/ZFP36/SSB/CCT2/MAGOH/ENY2",12
"Forestomach_epithelial","GO:0009117","nucleotide metabolic process","22/412","120/4524",0.00100512488975487,0.0302638973654961,0.0278855124425145,"GAPDH/NME2/ATP5PD/ATP5F1D/ENO1/RAN/ATP5ME/TPI1/AK2/EIF6/HINT1/ATP5PF/ATP5F1C/PGAM1/PGK1/APRT/STOML2/IMPDH2/PARK7/GUK1/GPI/NAXE",22
"Forestomach_epithelial","GO:2001056","positive regulation of cysteine-type endopeptidase activity","8/412","25/4524",0.00118910669174931,0.0340882284124655,0.0314092962336974,"RPS3/RACK1/S100A8/S100A9/FAM162A/RPS27L/NDUFA13/PDCD5",8
"Forestomach_epithelial","GO:0050657","nucleic acid transport","11/412","43/4524",0.00122645940136984,0.0340882284124655,0.0314092962336974,"YBX1/EIF5A/RAN/HNRNPA1/ALYREF/SEM1/TST/ZFP36/SSB/MAGOH/ENY2",11
"Forestomach_epithelial","GO:0050658","RNA transport","11/412","43/4524",0.00122645940136984,0.0340882284124655,0.0314092962336974,"YBX1/EIF5A/RAN/HNRNPA1/ALYREF/SEM1/TST/ZFP36/SSB/MAGOH/ENY2",11
"Forestomach_epithelial","GO:0051236","establishment of RNA localization","11/412","43/4524",0.00122645940136984,0.0340882284124655,0.0314092962336974,"YBX1/EIF5A/RAN/HNRNPA1/ALYREF/SEM1/TST/ZFP36/SSB/MAGOH/ENY2",11
"Forestomach_epithelial","GO:0042176","regulation of protein catabolic process","16/412","77/4524",0.00124691344990509,0.0340882284124655,0.0314092962336974,"RPL11/RPL23/RACK1/HSP90AB1/GPX1/ANXA2/UBB/SUMO2/GABARAP/OAZ1/PIN1/PHB1/CD81/NDUFA13/UBXN1/PARK7",16
"Forestomach_epithelial","GO:0009132","nucleoside diphosphate metabolic process","10/412","37/4524",0.00129008200006214,0.0340882284124655,0.0314092962336974,"GAPDH/NME2/ENO1/TPI1/AK2/EIF6/PGAM1/PGK1/GUK1/GPI",10
"Forestomach_epithelial","GO:2001235","positive regulation of apoptotic signaling pathway","9/412","31/4524",0.00129045229609883,0.0340882284124655,0.0314092962336974,"RPS3/RPL26/RACK1/S100A8/UBB/S100A9/PPP1CA/PARK7/SFRP1",9
"Forestomach_epithelial","GO:0043065","positive regulation of apoptotic process","20/412","107/4524",0.00131837315911533,0.0340882284124655,0.0314092962336974,"RPS3/RPL26/RACK1/S100A8/UBB/S100A9/IGFBP3/EIF5A/FAM162A/C1QBP/BTG1/SAP18/PRELID1/PPP1CA/PARK7/SFRP1/RNPS1/LGALS1/BRMS1/PDCD5",20
"Forestomach_epithelial","GO:0042981","regulation of apoptotic process","42/412","290/4524",0.0013468340098781,0.0340882284124655,0.0314092962336974,"RPS3A/RPS3/RPL26/RACK1/S100A8/GPX1/SFN/UBB/PPIA/HSPB1/NME2/HSP90AA1/S100A9/PRDX5/IGFBP3/EIF5A/PRDX2/CKMT1A/VDAC2/FAM162A/C1QBP/SLC25A5/PTMA/BTG1/SAP18/NPM1/DAD1/HNRNPK/PRELID1/NDUFA13/PPP1CA/PARK7/ZFP36/HSPA5/BIRC5/SFRP1/APEX1/RNPS1/RHOA/LGALS1/BRMS1/PDCD5",42
"Forestomach_epithelial","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","6/412","15/4524",0.00134903871831545,0.0340882284124655,0.0314092962336974,"RPS3/RPL26/SFN/CRIP1/RPS27L/HNRNPK",6
"Forestomach_epithelial","GO:0036473","cell death in response to oxidative stress","6/412","15/4524",0.00134903871831545,0.0340882284124655,0.0314092962336974,"RACK1/GPX1/TXN/PPIA/HSPB1/PARK7",6
"Forestomach_epithelial","GO:0043067","regulation of programmed cell death","43/412","299/4524",0.00136328532051962,0.0340882284124655,0.0314092962336974,"RPS3A/RPS3/RPL26/RACK1/S100A8/GPX1/SFN/UBB/PPIA/HSPB1/NME2/HSP90AA1/S100A9/PRDX5/IGFBP3/EIF5A/PRDX2/CKMT1A/VDAC2/FAM162A/C1QBP/SLC25A5/PTMA/BTG1/SAP18/NPM1/DAD1/HNRNPK/PRELID1/NDUFA13/PPP1CA/GPX4/PARK7/ZFP36/HSPA5/BIRC5/SFRP1/APEX1/RNPS1/RHOA/LGALS1/BRMS1/PDCD5",43
"Forestomach_epithelial","GO:0097237","cellular response to toxic substance","12/412","50/4524",0.00136476983634985,0.0340882284124655,0.0314092962336974,"S100A8/PRDX6/GPX1/S100A9/PRDX5/MGST3/PRXL2B/GLRX/GPX4/PARK7/PRDX4/SOD2",12
"Forestomach_epithelial","GO:0098754","detoxification","12/412","50/4524",0.00136476983634985,0.0340882284124655,0.0314092962336974,"S100A8/PRDX6/GPX1/S100A9/PRDX5/MGST3/PRXL2B/GLRX/GPX4/PARK7/PRDX4/SOD2",12
"Forestomach_epithelial","GO:1990748","cellular detoxification","12/412","50/4524",0.00136476983634985,0.0340882284124655,0.0314092962336974,"S100A8/PRDX6/GPX1/S100A9/PRDX5/MGST3/PRXL2B/GLRX/GPX4/PARK7/PRDX4/SOD2",12
"Forestomach_epithelial","GO:0006753","nucleoside phosphate metabolic process","22/412","123/4524",0.00141009690908695,0.0348246405187991,0.0320878350453376,"GAPDH/NME2/ATP5PD/ATP5F1D/ENO1/RAN/ATP5ME/TPI1/AK2/EIF6/HINT1/ATP5PF/ATP5F1C/PGAM1/PGK1/APRT/STOML2/IMPDH2/PARK7/GUK1/GPI/NAXE",22
"Forestomach_epithelial","GO:0043068","positive regulation of programmed cell death","20/412","108/4524",0.00148504418125137,0.0362680790043389,0.0334178363126038,"RPS3/RPL26/RACK1/S100A8/UBB/S100A9/IGFBP3/EIF5A/FAM162A/C1QBP/BTG1/SAP18/PRELID1/PPP1CA/PARK7/SFRP1/RNPS1/LGALS1/BRMS1/PDCD5",20
"Forestomach_epithelial","GO:0050821","protein stabilization","12/412","51/4524",0.00164123451285639,0.0382637481028756,0.035256669388407,"RPL23/GAPDH/ATP1B3/PPIB/CCT3/PIN1/PHB1/CALR/CCT6A/CCT7/PARK7/CCT2",12
"Forestomach_epithelial","GO:0009135","purine nucleoside diphosphate metabolic process","9/412","32/4524",0.00165380166959653,0.0382637481028756,0.035256669388407,"GAPDH/ENO1/TPI1/AK2/EIF6/PGAM1/PGK1/GUK1/GPI",9
"Forestomach_epithelial","GO:0009141","nucleoside triphosphate metabolic process","9/412","32/4524",0.00165380166959653,0.0382637481028756,0.035256669388407,"NME2/ATP5PD/ATP5F1D/RAN/ATP5ME/ATP5PF/ATP5F1C/STOML2/IMPDH2",9
"Forestomach_epithelial","GO:0009179","purine ribonucleoside diphosphate metabolic process","9/412","32/4524",0.00165380166959653,0.0382637481028756,0.035256669388407,"GAPDH/ENO1/TPI1/AK2/EIF6/PGAM1/PGK1/GUK1/GPI",9
"Forestomach_epithelial","GO:0009185","ribonucleoside diphosphate metabolic process","9/412","32/4524",0.00165380166959653,0.0382637481028756,0.035256669388407,"GAPDH/ENO1/TPI1/AK2/EIF6/PGAM1/PGK1/GUK1/GPI",9
"Forestomach_epithelial","GO:0010941","regulation of cell death","45/412","320/4524",0.00168641737542778,0.0386119311582318,0.0355774893675773,"RPS3A/RPS3/RPL26/RACK1/S100A8/GPX1/SFN/UBB/TXN/PPIA/HSPB1/NME2/HSP90AA1/S100A9/PRDX5/IGFBP3/EIF5A/PRDX2/CKMT1A/VDAC2/FAM162A/C1QBP/SLC25A5/PTMA/BTG1/SAP18/NPM1/PHB1/DAD1/HNRNPK/PRELID1/NDUFA13/PPP1CA/GPX4/PARK7/ZFP36/HSPA5/BIRC5/SFRP1/APEX1/RNPS1/RHOA/LGALS1/BRMS1/PDCD5",45
"Forestomach_epithelial","GO:1903362","regulation of cellular protein catabolic process","12/412","52/4524",0.00196220518130021,0.0444631648298749,0.0409688851744071,"RPL11/RPL23/RACK1/HSP90AB1/GPX1/ANXA2/UBB/SUMO2/GABARAP/CD81/UBXN1/PARK7",12
"Forestomach_epithelial","GO:0006414","translational elongation","6/412","16/4524",0.00199469614763496,0.0446332141220553,0.0411255706004666,"RPLP1/RPLP2/RACK1/EEF1G/EIF5A/TUFM",6
"Forestomach_epithelial","GO:0006915","apoptotic process","55/412","414/4524",0.00201032220112988,0.0446332141220553,0.0411255706004666,"RPS3A/SLC25A6/RPS3/RPL26/RACK1/S100A8/GAPDH/GPX1/SFN/UBB/PPIA/HSPB1/NME2/HSP90AA1/S100A9/PRDX5/IGFBP3/EIF5A/PRDX2/CYCS/CKMT1A/VDAC2/DYNLL1/FAM162A/HINT1/CRIP1/C1QBP/SLC25A5/S100A14/PTMA/GABARAP/BTG1/RPS27L/VDAC1/SAP18/NPM1/DAD1/HNRNPK/PRELID1/NDUFA13/PPP1CA/PARK7/ZFP36/HSPA5/BIRC5/CKAP2/KDELR1/SFRP1/APEX1/RNPS1/TPX2/RHOA/LGALS1/BRMS1/PDCD5",55
"Forestomach_epithelial","GO:0034614","cellular response to reactive oxygen species","8/412","27/4524",0.00207445810638397,0.0451451378003166,0.0415972631233222,"RPS3/RACK1/TXN/PRDX5/FOS/ROMO1/PARK7/SOD2",8
"Forestomach_epithelial","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","8/412","27/4524",0.00207445810638397,0.0451451378003166,0.0415972631233222,"RPL11/RPL23/RACK1/HSP90AB1/SUMO2/GABARAP/UBXN1/PARK7",8
"Forestomach_epithelial","GO:0010942","positive regulation of cell death","21/412","119/4524",0.0021396493215111,0.0461073451831509,0.0424838523693225,"RPS3/RPL26/RACK1/S100A8/UBB/S100A9/IGFBP3/EIF5A/FAM162A/C1QBP/BTG1/SAP18/PHB1/PRELID1/PPP1CA/PARK7/SFRP1/RNPS1/LGALS1/BRMS1/PDCD5",21
"Kidney","GO:0006082","organic acid metabolic process","25/148","277/4524",2.35714829409576e-06,0.00215456548170514,0.00204004869738971,"UOX/HAO2/ACMSD/THEM4/PRODH2/SCD5/SLC1A3/ACSM1/ALDOB/DPEP1/HACD2/MTHFD1L/PLA2G4A/GCDH/DPYD/DDAH1/ALDH8A1/DDC/ACO1/HOGA1/ALDH4A1/HPGD/PSEN1/ALDH6A1/ELOVL7",25
"Kidney","GO:0006820","anion transport","14/148","98/4524",2.65667753601127e-06,0.00215456548170514,0.00204004869738971,"SLC5A12/SLC4A4/SLC25A21/SLC22A6/PDZK1/SLC1A5/SLC1A3/SLC43A2/SFXN1/CERT1/PACC1/PROCA1/PSEN1/CLIC5",14
"Kidney","GO:0019752","carboxylic acid metabolic process","24/148","270/4524",5.05851678356048e-06,0.00218868728356655,0.00207235689968434,"HAO2/ACMSD/THEM4/PRODH2/SCD5/SLC1A3/ACSM1/ALDOB/DPEP1/HACD2/MTHFD1L/PLA2G4A/GCDH/DPYD/DDAH1/ALDH8A1/DDC/ACO1/HOGA1/ALDH4A1/HPGD/PSEN1/ALDH6A1/ELOVL7",24
"Kidney","GO:0043436","oxoacid metabolic process","24/148","271/4524",5.39750254886942e-06,0.00218868728356655,0.00207235689968434,"HAO2/ACMSD/THEM4/PRODH2/SCD5/SLC1A3/ACSM1/ALDOB/DPEP1/HACD2/MTHFD1L/PLA2G4A/GCDH/DPYD/DDAH1/ALDH8A1/DDC/ACO1/HOGA1/ALDH4A1/HPGD/PSEN1/ALDH6A1/ELOVL7",24
"Kidney","GO:0046942","carboxylic acid transport","9/148","46/4524",1.31767344683315e-05,0.00427453266152674,0.00404733801879909,"SLC5A12/SLC25A21/SLC22A6/SLC1A5/SLC1A3/SLC43A2/SFXN1/PROCA1/PSEN1",9
"Kidney","GO:0015849","organic acid transport","9/148","52/4524",3.72050711855277e-05,0.0100577709104876,0.00952319278240085,"SLC5A12/SLC25A21/SLC22A6/SLC1A5/SLC1A3/SLC43A2/SFXN1/PROCA1/PSEN1",9
"Kidney","GO:0006811","ion transport","25/148","330/4524",5.15101834110017e-05,0.0119356453560921,0.0113012567814513,"SLC5A12/CLDN10/SLC4A4/SLC25A21/SLC22A6/PDZK1/SLC1A5/SLC1A3/FXYD2/AQP1/TCN2/ATP1A1/KCNMA1/SLC43A2/SFXN1/CERT1/PACC1/ITPR1/CLIC4/PROCA1/PKD2/SLC22A1/EPB41/PSEN1/CLIC5",25
"Kidney","GO:0015711","organic anion transport","10/148","68/4524",5.90875995191148e-05,0.0119800108025005,0.0113432641708406,"SLC5A12/SLC25A21/SLC22A6/SLC1A5/SLC1A3/SLC43A2/SFXN1/CERT1/PROCA1/PSEN1",10
"Kidney","GO:1903825","organic acid transmembrane transport","6/148","26/4524",0.00014831492176361,0.0240566803100576,0.022778049563485,"SLC5A12/SLC25A21/SLC1A3/SLC43A2/SFXN1/PSEN1",6
"Kidney","GO:1905039","carboxylic acid transmembrane transport","6/148","26/4524",0.00014831492176361,0.0240566803100576,0.022778049563485,"SLC5A12/SLC25A21/SLC1A3/SLC43A2/SFXN1/PSEN1",6
"Kidney","GO:0032787","monocarboxylic acid metabolic process","15/148","162/4524",0.000222991233291936,0.0328810709454109,0.0311334171648741,"HAO2/THEM4/SCD5/SLC1A3/ACSM1/ALDOB/HACD2/MTHFD1L/PLA2G4A/GCDH/ALDH8A1/HOGA1/HPGD/PSEN1/ELOVL7",15
"Kidney","GO:0015804","neutral amino acid transport","4/148","11/4524",0.000303412124985318,0.0410112055605155,0.0388314289783842,"SLC1A5/SLC1A3/SLC43A2/SFXN1",4
"Heart","GO:0003008","system process","33/124","334/4524",2.65327800152436e-11,4.30361691847251e-08,3.67548826316427e-08,"SLC8A1/MYOZ2/CAMK2D/CD36/CSRP3/MYL2/TNNC1/TNNT2/SOBP/NPR3/CLIC5/ASB2/RETREG1/ATP2B4/MEF2C/EDNRA/APP/HOMER1/KCNJ5/ABCC1/CAV1/MEF2A/TUSC3/SCN3B/ABCG2/FBXO32/ATP1A2/PDE2A/RIPOR2/FYN/ADRA1A/SLC4A10/ROCK2",33
"Heart","GO:0003015","heart process","13/124","50/4524",3.93924222094237e-10,2.75941736731092e-07,2.35667029358243e-07,"SLC8A1/CSRP3/MYL2/TNNC1/ATP2B4/EDNRA/KCNJ5/CAV1/MEF2A/SCN3B/ATP1A2/FYN/ADRA1A",13
"Heart","GO:0003012","muscle system process","16/124","84/4524",5.10373125889812e-10,2.75941736731092e-07,2.35667029358243e-07,"MYOZ2/CAMK2D/CSRP3/TNNC1/TNNT2/ASB2/ATP2B4/EDNRA/HOMER1/KCNJ5/CAV1/SCN3B/FBXO32/ATP1A2/ADRA1A/ROCK2",16
"Heart","GO:0060537","muscle tissue development","15/124","75/4524",8.99879646891512e-10,3.64901196814508e-07,3.11642530344534e-07,"ANKRD1/MYOZ2/FHL2/SEMA3C/CSRP3/TNNC1/ASB2/MEF2C/EDNRA/HOMER1/CAV1/MEF2A/ACTA1/IP6K3/RIPOR2",15
"Heart","GO:0008016","regulation of heart contraction","11/124","39/4524",3.67842950953236e-09,1.11307949075543e-06,9.50621461375915e-07,"SLC8A1/CSRP3/MYL2/ATP2B4/EDNRA/KCNJ5/CAV1/MEF2A/SCN3B/ATP1A2/ADRA1A",11
"Heart","GO:0060047","heart contraction","12/124","49/4524",4.11743338133945e-09,1.11307949075543e-06,9.50621461375915e-07,"SLC8A1/CSRP3/MYL2/TNNC1/ATP2B4/EDNRA/KCNJ5/CAV1/MEF2A/SCN3B/ATP1A2/ADRA1A",12
"Heart","GO:0044057","regulation of system process","16/124","104/4524",1.33809560263851e-08,3.1005586678281e-06,2.64802077153727e-06,"SLC8A1/CAMK2D/CSRP3/MYL2/TNNC1/TNNT2/ATP2B4/EDNRA/HOMER1/KCNJ5/CAV1/MEF2A/SCN3B/FBXO32/ATP1A2/ADRA1A",16
"Heart","GO:0055001","muscle cell development","10/124","35/4524",1.71066031575676e-08,3.46836379019684e-06,2.96214338886303e-06,"MYOZ2/FHL2/CSRP3/ASB2/EDNRA/HOMER1/MEF2A/ACTA1/TMEM182/RIPOR2",10
"Heart","GO:0003013","circulatory system process","16/124","107/4524",2.04013617963419e-08,3.67677875929628e-06,3.14013942970595e-06,"SLC8A1/CSRP3/MYL2/TNNC1/NPR3/ATP2B4/EDNRA/KCNJ5/ABCC1/CAV1/MEF2A/SCN3B/ATP1A2/PDE2A/FYN/ADRA1A",16
"Heart","GO:1903522","regulation of blood circulation","11/124","47/4524",3.17394713186454e-08,5.14814224788429e-06,4.39675202687762e-06,"SLC8A1/CSRP3/MYL2/ATP2B4/EDNRA/KCNJ5/CAV1/MEF2A/SCN3B/ATP1A2/ADRA1A",11
"Heart","GO:0061061","muscle structure development","16/124","117/4524",7.52039743647339e-08,1.10891678563271e-05,9.47066318315692e-06,"ANKRD1/MYOZ2/FHL2/QKI/CSRP3/TNNC1/ASB2/MEF2C/EDNRA/HOMER1/CAV1/MEF2A/ACTA1/TMEM182/IP6K3/RIPOR2",16
"Heart","GO:0042692","muscle cell differentiation","12/124","68/4524",2.08975711005947e-07,2.82465502709705e-05,2.4123862779283e-05,"MYOZ2/FHL2/QKI/CSRP3/ASB2/MEF2C/EDNRA/HOMER1/MEF2A/ACTA1/TMEM182/RIPOR2",12
"Heart","GO:0014706","striated muscle tissue development","9/124","35/4524",2.52708700345754e-07,3.15302701508317e-05,2.69283117129564e-05,"ANKRD1/FHL2/SEMA3C/CSRP3/TNNC1/ASB2/MEF2C/EDNRA/MEF2A",9
"Heart","GO:0008015","blood circulation","14/124","101/4524",4.41425574181346e-07,5.11423058087245e-05,4.36778989189963e-05,"SLC8A1/CSRP3/MYL2/TNNC1/NPR3/ATP2B4/EDNRA/KCNJ5/CAV1/MEF2A/SCN3B/ATP1A2/PDE2A/ADRA1A",14
"Heart","GO:0051146","striated muscle cell differentiation","10/124","49/4524",5.53226360723117e-07,5.98222104728597e-05,5.10909396990612e-05,"MYOZ2/FHL2/CSRP3/ASB2/MEF2C/HOMER1/MEF2A/ACTA1/TMEM182/RIPOR2",10
"Heart","GO:0006936","muscle contraction","11/124","62/4524",6.53558327490763e-07,6.62544754493761e-05,5.6584392038016e-05,"TNNC1/TNNT2/ATP2B4/EDNRA/HOMER1/KCNJ5/CAV1/SCN3B/ATP1A2/ADRA1A/ROCK2",11
"Heart","GO:0007517","muscle organ development","11/124","65/4524",1.07338635025942e-06,0.000102413685889457,8.74660332471449e-05,"ANKRD1/MYOZ2/CSRP3/TNNC1/MEF2C/EDNRA/HOMER1/CAV1/ACTA1/IP6K3/RIPOR2",11
"Heart","GO:0048738","cardiac muscle tissue development","8/124","31/4524",1.18123397430158e-06,0.000106442305906509,9.09066614140867e-05,"ANKRD1/FHL2/CSRP3/TNNC1/ASB2/MEF2C/EDNRA/MEF2A",8
"Heart","GO:0048468","cell development","25/124","331/4524",2.13305030350414e-06,0.000182095136435985,0.000155517684177919,"MYOZ2/FHL2/SEMA3C/QKI/CSRP3/CNTN1/ASB2/GPM6A/MEF2C/RAPGEF2/EDNRA/HOMER1/CAMK2B/MEF2A/RFX2/CDH2/ACTA1/DPYSL2/TMOD1/TMEM182/PDE2A/RIPOR2/FYN/ALCAM/SLC4A10",25
"Heart","GO:0035051","cardiocyte differentiation","7/124","24/4524",2.3048295099775e-06,0.000186921673259175,0.00015963977027002,"FHL2/SEMA3C/CSRP3/ASB2/MEF2C/EDNRA/MEF2A",7
"Heart","GO:0032989","cellular component morphogenesis","13/124","105/4524",4.3211897769834e-06,0.000333760467536527,0.000285046904586975,"MYOZ2/SEMA3C/CSRP3/GPM6A/RAPGEF2/EDNRA/CAMK2B/MEF2A/RFX2/ACTA1/DPYSL2/FYN/ALCAM",13
"Heart","GO:0006811","ion transport","24/124","330/4524",6.88676112131214e-06,0.000497134849500765,0.000424576196990724,"SLC8A1/CACNB2/PLN/CLIC5/ATP2B4/EDNRA/ATP1B4/HOMER1/NNT/ABCC1/CAV1/TUSC3/SCN3B/SLC20A2/ABCG2/ATP2C1/GABRB1/ATP1A2/MICU1/SLC25A4/GABRA2/FYN/CYBB/SLC4A10",24
"Heart","GO:0006941","striated muscle contraction","7/124","28/4524",7.19637125694724e-06,0.000497134849500765,0.000424576196990724,"TNNC1/HOMER1/KCNJ5/CAV1/SCN3B/ATP1A2/ADRA1A",7
"Heart","GO:0007519","skeletal muscle tissue development","8/124","39/4524",7.66237437578244e-06,0.000497134849500765,0.000424576196990724,"ANKRD1/MYOZ2/MEF2C/HOMER1/CAV1/ACTA1/IP6K3/RIPOR2",8
"Heart","GO:0060538","skeletal muscle organ development","8/124","39/4524",7.66237437578244e-06,0.000497134849500765,0.000424576196990724,"ANKRD1/MYOZ2/MEF2C/HOMER1/CAV1/ACTA1/IP6K3/RIPOR2",8
"Heart","GO:0034220","ion transmembrane transport","19/124","230/4524",1.19584836406614e-05,0.000746025402505877,0.000637140261988276,"SLC8A1/CACNB2/PLN/CLIC5/ATP2B4/EDNRA/HOMER1/NNT/CAV1/TUSC3/SCN3B/ATP2C1/ATP1A2/MICU1/SLC25A4/GABRA2/FYN/CYBB/SLC4A10",19
"Heart","GO:0006874","cellular calcium ion homeostasis","10/124","73/4524",2.3963672148452e-05,0.00143959541573293,0.00122948119093033,"SLC8A1/CD36/CSRP3/ATP2B4/EDNRA/CAV1/ATP2C1/ATP1A2/MICU1/FYN",10
"Heart","GO:0007507","heart development","10/124","75/4524",3.05214319213194e-05,0.00170709526125448,0.00145793845402745,"ANKRD1/FHL2/SEMA3C/CSRP3/MYL2/TNNC1/ASB2/MEF2C/EDNRA/MEF2A",10
"Heart","GO:0055074","calcium ion homeostasis","10/124","75/4524",3.05214319213194e-05,0.00170709526125448,0.00145793845402745,"SLC8A1/CD36/CSRP3/ATP2B4/EDNRA/CAV1/ATP2C1/ATP1A2/MICU1/FYN",10
"Heart","GO:0030029","actin filament-based process","14/124","145/4524",3.37291775729392e-05,0.00179921424323644,0.00153661233311646,"MYOZ2/CSRP3/TNNC1/ASB2/KCNJ5/CAV1/MEF2A/SCN3B/ACTA1/ATP2C1/TMOD1/CTNNA1/MSRB1/ROCK2",14
"Heart","GO:0055007","cardiac muscle cell differentiation","5/124","15/4524",3.43869553269603e-05,0.00179921424323644,0.00153661233311646,"FHL2/CSRP3/ASB2/MEF2C/MEF2A",5
"Heart","GO:0072503","cellular divalent inorganic cation homeostasis","10/124","77/4524",3.85606620890052e-05,0.00195454355963645,0.00166927076674772,"SLC8A1/CD36/CSRP3/ATP2B4/EDNRA/CAV1/ATP2C1/ATP1A2/MICU1/FYN",10
"Heart","GO:0030001","metal ion transport","15/124","168/4524",4.4044521866534e-05,0.00216485498386419,0.00184888646814542,"SLC8A1/CACNB2/PLN/ATP2B4/EDNRA/ATP1B4/HOMER1/CAV1/TUSC3/SCN3B/SLC20A2/ATP2C1/MICU1/FYN/SLC4A10",15
"Heart","GO:0072507","divalent inorganic cation homeostasis","10/124","79/4524",4.83464259441837e-05,0.00230640890827841,0.00196978007871659,"SLC8A1/CD36/CSRP3/ATP2B4/EDNRA/CAV1/ATP2C1/ATP1A2/MICU1/FYN",10
