"","an1","an2","an3","an4","an5","an6","an7","an8","an9","an10","an11","an12","an13","an14","an15","an16","an17","an18","an19","negative_regulation_of_hydrogen_peroxide_intrinsic_apoptotic_signaling","negative_regulation_of_hydrogen_peroxide_programmed_cell_death","negative_regulation_of_intrinsic_apoptotic_signaling_pathway_response_hydrogen_peroxide","oxidative_stressinduced_premature_senescence","positive_regulation_hydrogen_peroxide_programmed_cell_death","regulation_of_cellular_response_oxidative_stress","regulation_of_removal_superoxide_radicals","cellular_response_to_hydroperoxide","cellular_response_to_lipid_hydroperoxide","cellular_response_to_oxidative_stress","cellular_response_to_reactive_oxygen_species","cellular_response_to_superoxide","cellular_response_to_hydrogen_peroxide","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16"
"Pbmc_17",0.24757393453459,-0.0654576240605098,-0.126114520026005,0.394333271280866,0.0199970940733565,-0.106218913776126,-0.0463747630241367,-0.0364804515560939,0.0675742945282402,0.207121862700346,0.980590412576038,0.869856676862765,0.0199507775740437,-0.110762665399073,-0.0905731153291791,-0.0364804515560939,0.876502092041436,0.942115368312515,0.0209874097038619,0.278367056658879,-0.165853687590968,-0.0943084170878706,-0.106562891135109,-0.239846629974441,-0.15332688728083,-0.176031181553544,-0.130879810468676,-0.372360016405045,0.0597476806735458,0.0569507373979024,0.381217181787006,-0.0674533746179911,-0.0179887397481719,0.300598493257862,-0.0430427463788849,-0.312260515837207,-0.0633921364881544,-0.0164185102129745,-0.0491409298771291,0.0303638489803447,0.869856676862765,-0.12116715553164,0.0287052106111529,0.0978264293247542,-0.104511656148182,0.622120312647918,-0.0133235675094934,-0.0786700957107876
"Pbmc_18",-0.101793928695552,0.0121620645875404,0.251434484596823,-0.0911650282122354,0.0135496903272835,-0.24929054929329,-0.044106656933321,-0.0446447839353474,-0.130753479794959,-0.0975257581012652,-0.0710183472184299,-0.0445831391083642,-0.0547464855549525,-0.0471581071886265,-0.0992835668654358,-0.0446447839353475,-0.107418739817538,-0.110500379925071,-0.0614128656929933,0.107941191272752,-0.164551068401264,-0.197346394483766,-0.057803109175692,-0.183226921314107,-0.194445723052827,-0.256313450702613,-0.0880045521338363,-0.304144793268075,-0.0757854168513444,-0.074625073017657,0.0188692214890689,-0.0222479916968333,-0.0682653213735357,-0.0541215783957373,-0.021343889646511,-0.139736706607191,-0.0412907876111522,-0.0133991640768065,-0.124241161494503,0.0647365249740284,-0.0445831391083642,-0.188136453360369,-0.0202439056790722,-0.047263491162532,-0.095413915779218,-0.0227344584451046,-0.00659910556080763,-0.0362796348311401
"Pbmc_19",0.207621648863914,-0.154713904872082,-0.0116182985422651,-0.10113014679873,-0.0220994431028074,-0.016921215918782,0.0144434733450195,0.109207286239144,-0.0663588558117366,-0.109565125012252,-0.445647372327432,0.720847803978341,0.161795383272413,0.14053743821255,0.11066069325303,0.109207286239144,-0.217980035389378,-0.220679524800407,-0.0961542052749602,-0.340202390523785,0.183012735855111,-0.343992870708383,-0.0521259496371275,0.014421454174636,-0.113291182529133,-0.122986368737564,-0.106820195995198,-0.180377700228651,-0.0859247899375026,-0.0482480220054765,-0.278954933724804,-0.0332391755480382,0.651218090961344,0.0387288745983143,0.0408675950540759,-0.129969816182488,0.291174706029007,0.197897127017559,0.20107601448904,0.349985979758029,0.720847803978341,1.16008201208994,0.0392628395300165,-0.285628026308664,0.327798889393751,2.46788492825059,0.339285082560995,0.0871375287499617
"Pbmc_2",-0.083993589109881,0.0310567016823725,0.230984463265013,-0.183608777284395,-0.102870832385049,-0.22519896312473,-0.18687942534923,-0.0696456867366093,-0.181332638484896,-0.153848385665223,-0.0556095391550755,-0.08412513123451,-0.254672701246677,-0.111452334994514,-0.167001025581172,-0.0696456867366093,-0.0687750787290159,-0.10733642422382,0.0116154449396025,-0.0107010680296037,-0.194193116849313,-0.316463835050242,-0.115193175147302,-0.014152825179034,-0.060248428670031,-0.317299403968392,-0.124056478805456,-0.26115374389421,-0.0679978042326093,-0.101322336949579,0.0766638826443512,-0.0392657218360073,-0.0950443568243394,-0.060436273464906,-0.00915425065028954,0.0138194551138606,-0.155662911869779,-0.0243044368847554,-0.165910893043982,0.00444740074252698,-0.08412513123451,-0.147084758578117,-0.0247301878092509,-0.0844244360654437,-0.0753199991408472,-0.0374809193617102,-0.0613892729130948,-0.0138471528278776
"Pbmc_20",-0.155019703393782,-0.164682924223709,-0.0587974200026241,-0.125289075241327,-0.0778671134731566,1.35110639128767,-0.14885845903169,0.0235356031076185,0.45440570650862,-0.196631470240189,-0.46523813382389,-0.264220091294654,0.187231624747008,0.415502770604058,-0.26184221299491,0.0235356031076185,-0.384604085909877,-0.408840777239268,0.0408916126137327,-0.392388888863504,2.15178653078168,-0.377420408971557,-0.135885590481949,0.376769018357476,0.0457064518505642,0.000411873936149405,-0.059693404070104,-0.304172035168239,-0.0812024256836027,0.0380241442768891,-0.272406458180175,0.0140620641455122,0.385390465667813,-0.214833063433749,0.546681459462206,0.271817000103744,-0.121666566081792,0.245322281881987,0.0396742099966937,0.495192875446468,-0.264220091294654,0.671709359605223,0.0758689771001498,-0.245498004778422,0.115036777335043,1.44896230856362,0.215656967825073,0.0844587771234549
"Pbmc_21",-0.0615307293311365,-0.103823752631222,-0.0608339737830699,0.0450343944098503,0.0444222741846789,-0.093084085798143,-0.121614975995002,-0.0150385849984063,0.100981455336873,0.0374431980576162,0.0904197208933459,0.358200223068633,1.01577581475321,-0.0531613531564357,-0.139670448918769,-0.0150385849984063,0.249327968369698,0.16594181642428,0.0750339408629596,-0.0381605269494659,0.477166341673117,-0.297905003165522,-0.180305868239148,-0.0145108768380319,0.0371717198599213,-0.149628776746553,0.0702468207526788,0.252078355889154,0.0806936904500197,0.090872193292756,0.0814151868919782,0.0804136133358885,0.308639081146915,0.0382389203363386,-0.0385907818857314,-0.0385676191044678,-0.113318514686676,0.12616086705692,0.0809236693575166,0.413791810639145,0.358200223068633,0.292819692539905,0.127696542079459,-0.014599514684509,0.0814161694018264,1.80054224369244,0.191011638369928,0.211754394617096
"Pbmc_3",-0.128273111418583,-0.110729805777651,-0.0868102602350531,-0.0581329140156763,-0.00222140685175135,0.034817247119641,-0.203880590397199,-0.0531379397993635,-0.127334916356416,-0.0801885482297377,-0.098318225700042,-0.165638393373363,0.794336279510633,-0.111961000883697,-0.0762200678997227,-0.0531379397993636,-0.053665099017886,-0.165958089746343,-0.0212921010556225,-0.099890860039605,0.986400091862612,-0.285195738543171,0.0354490133905785,0.0832979083945114,0.00454786956144094,-0.0790887835379623,0.376273148014902,0.84574822975453,0.121950787293129,0.0304402602807236,-0.0873479529290209,0.0888961793901965,0.382913379258769,-0.017896058565136,-0.0365485550721411,0.0981571575717197,0.0213630973274432,0.194161510993051,0.208067423282718,0.618609318137264,-0.165638393373363,0.335099551981774,0.161131191335307,-0.0225370833044504,0.474790749668446,2.54851136090181,0.326200572978263,0.276641887277277
"Pbmc_4",-0.0549475580897978,-0.151940822909405,-0.0715004754128244,-0.0895665614083475,-0.0972960174165919,-0.233101694807553,-0.157414199898438,-0.0481573687745466,0.10853580200787,-0.13716888981548,-0.00440941452694641,0.00297421094640079,-0.0968467104795311,-0.0856821371567683,-0.06734557123606,-0.0481573687745466,-0.0224403140376502,-0.0161719334603615,-0.0222049311163491,-0.0731210618283018,-0.187141743061858,-0.280526115118566,-0.0996858265099257,0.0260713762794371,-0.0897742228679752,-0.310369214355969,-0.119352667641624,-0.201988399456105,-0.071827864821621,-0.101980212282978,0.158519186090116,-0.0426929936677806,-0.0633640949813414,-0.0851331827235419,-0.017728220377844,0.13989573569351,-0.145255362846649,-0.0177803179625233,-0.140695257824355,0.026556530790289,0.00297421094640076,-0.15801154552364,-0.00568265044704069,-0.192404984155189,-0.0718324822562652,-0.0835954001266996,-0.0345782405041754,-0.00149080364466556
"Pbmc_5",0.548522306026911,-0.196043595023068,-0.0548851476484538,-0.0840985857903652,0.107396542985278,0.746228316680281,-0.152641250345096,0.0221271461173027,-0.0859340337035283,-0.0572996877801364,-0.270898591091301,0.908467103942414,0.797392966452394,0.113202412719976,0.0140696646526392,0.0221271461173027,-0.0139229699819038,-0.0737190977049954,-0.0299051971878701,-0.114108449615685,0.598863037147469,-0.312642199280387,-0.149913985326359,0.103479048289398,0.0391520238508506,0.0827899168303199,0.125179494236144,1.24323048916701,0.0592706538469196,0.117272685936642,-0.205194100571491,0.102605017875346,0.64824502909816,-0.0654609875736893,0.00431636136505469,0.229479313938408,0.106863659392716,0.238856794832388,0.295790941761729,0.606180948233309,0.908467103942414,0.494999600010549,0.138026118948019,-0.178459247184657,0.378823000724077,2.77287015569855,0.461479532156101,0.369759229027095
"Pbmc_6",-0.106191715838408,-0.122781401910994,-0.09597426062864,-0.0271563268137479,-0.150288572810816,-0.225373832809239,-0.246403412196156,-0.0325654599583489,0.631390403195366,-0.167019121882042,-0.145379569926297,-0.218532121772371,-0.0767634969004223,-0.154956187370861,-0.180430959899289,-0.0325654599583489,-0.129636518675712,-0.140194143905095,0.108081362282823,-0.1833255225193,-0.244892886259398,-0.34039676459013,-0.140987791166018,0.0887159092834942,-0.0897723969894618,-0.242043483668055,-0.140937855880804,-0.327440148768108,-0.0591990145097606,-0.0751178580173298,0.180680166093851,-0.0416271000441765,-0.110879093579926,-0.145008131675773,-0.0199061311809878,0.221695766690439,-0.211431621384253,0.0504866832486265,-0.123383035797824,0.288627910307596,-0.218532121772371,-0.170067456866473,0.0264369477810247,-0.168140574408899,-0.0731416036561081,2.75205726240508,-0.0767584621598072,0.00969778801065005
"Pbmc_7",-0.100200789095846,-0.156338073218592,-0.0728561282583436,-0.096124775375181,-0.0929342010350141,-0.187907208875048,-0.170791297244814,-0.0056978334782896,0.677764220634714,-0.135895329058194,-0.136556230118262,-0.15870084488469,0.0971916322180692,-0.115093875866325,-0.15510708816307,-0.00569783347828961,-0.114342309206951,-0.138355749045512,0.0797786327991241,-0.0842284044169315,-0.221525056457103,-0.27918495667068,-0.0898580482432243,-0.0413521316002861,-0.112552047327802,-0.259803520055905,-0.137079328113408,-0.315145187220707,-0.0763019622058329,-0.0931896443482134,0.138737438098056,-0.027541742196449,-0.0601283623735469,-0.106777518916737,-0.00215424394595436,0.104724950549995,-0.151521262028526,-0.00994049254325627,-0.122795293436502,0.0925762419268447,-0.15870084488469,-0.159385125980945,0.0115695569898154,-0.191372569949042,-0.0877131710116795,-0.0784160211107749,-0.0483607897808398,0.0118210488553249
"Pbmc_8",-0.0965719112084134,0.278442423449103,-0.0968051599785518,-0.0138060458328372,-0.0445802862403436,-0.216830797426097,-0.218237503453153,-0.0262919581458576,-0.0688599441868052,-0.0884429735332682,-0.0743610617412584,-0.0904441070822474,0.0559023661308998,-0.117253964734322,-0.204120417201703,-0.0262919581458576,-0.0288608458006643,-0.0572821255620887,-0.0883576309198267,-0.100668907375516,-0.197621115621005,-0.260142980900071,-0.11651098877656,0.0473389301508471,-0.0651555672144373,-0.242588235355711,0.00482081647085923,-0.306803200627237,-0.0100666421908907,-0.053945485475908,0.290823105496998,-0.0416263772728312,0.120580965483211,0.139748055512741,-0.00536663331050242,-0.236483936919815,-0.162337499656948,0.257100942903166,0.0125086523833973,0.353214558737398,-0.0904441070822475,-0.161499885560349,0.050357492747517,-0.0406277845023455,-0.0058543832801696,3.98606616243178,0.18735819765083,0.105411164982628
"Pbmc_9",-0.0769190874253729,0.0760466234796565,-0.0932007423908269,-0.0275858621136386,-0.0999154687392299,-0.193119962628695,-0.205585398395542,-0.0326911021633286,0.47485411777953,-0.0978573181348265,-0.00352994067061772,-0.17823619174734,0.16719934639917,-0.123847661089917,-0.1667659899347,-0.0326911021633286,0.0794266901124207,0.0535085164914847,0.0557460453962217,-0.0437114775771831,-0.24362732135834,-0.272723737509821,-0.143369667950449,-0.113798549191783,-0.0897892168232929,-0.226852947619129,0.0776785164437156,-0.349801811717266,0.00298996465925933,-0.037071527306531,0.507889951675615,-0.0503338857734982,0.300285926730538,0.0838666529630723,-0.0185019133482674,-0.296390948411116,-0.181026467074572,0.312960330608665,-0.0435056758546151,0.5287935115373,-0.17823619174734,-0.0553728431444251,0.087716803061524,0.0407780633177007,0.167387059698297,4.53971362239177,0.255258673236969,0.183816401158147
"Pituitary_0",-0.132138129255461,0.084873658796228,-0.0915157913179492,0.000250910695262913,0.0960766348272889,-0.0189369489799144,-0.105527291716154,-0.0627191156559834,-0.0291824878776271,-0.228352257483177,-0.449670330579189,-0.478693534882681,-0.359422442338332,-0.203926948386576,-0.34919265216417,-0.0627191156559834,-0.372623601188346,-0.455794611684737,0.0772492326188627,-0.308866290254041,-0.139125356677068,-0.231727701918966,-0.0884256626783268,0.205320340164876,0.577256049941223,-0.0545692412955532,0.420485755854013,-0.432662201402592,-0.0122180738783363,0.0839071960081628,-0.0648630475013478,-0.0757950970364521,0.136350005890906,-0.25124833377614,-0.0869584035310486,-0.23445849832012,-0.170359520052484,0.311572783325544,-0.0473635810048961,0.659665546002146,-0.478693534882681,0.670375639276261,0.0663071319469124,0.259586372639482,0.312065149271784,2.3747158595762,0.0486766547215368,0.103237614289714
"Pituitary_1",-0.118842336459958,0.0740409944913001,-0.0967002144970552,-0.00516721073146099,0.102072132803968,-0.0066366894645788,-0.108328564214263,-0.0697579833220535,0.00352297274516526,-0.220769078316819,-0.424449885139715,-0.477860853523255,-0.373623570831577,-0.212690953377567,-0.34057995839343,-0.0697579833220535,-0.353458797550445,-0.433673829568014,0.0657873119875901,-0.318661095051656,-0.170659816189059,0.0168520535859312,-0.118674706078891,0.225427079798797,0.572033858915,-0.0214203107138045,0.374836081739268,-0.40752620632551,-0.00410425371690197,0.115123306867215,-0.0555186045867488,-0.0596632073601597,0.146538490485337,-0.24697990164684,-0.0882246795302916,-0.218060735963803,-0.17035341608919,0.298320913529158,-0.0330753788453883,0.636909514497496,-0.477860853523255,0.67902598976619,0.0839178411852394,0.304086876908823,0.361457169606761,2.30711881578724,0.0536895703318395,0.102914706725151
"Pituitary_10",0.0751913755281686,-0.104516844845922,-0.142263796515717,-0.0836886628125353,0.0830548853894592,-0.241895918595573,-0.0432753536637694,-0.0781232177155376,-0.255440000338375,0.010055347935015,0.256229597175412,0.354518133845575,0.136504168165311,-0.126676208823729,0.149265526734672,-0.0781232177155376,0.221357515126878,0.203097117430752,-0.00439581538026578,0.53705905028992,0.0874928003089108,-0.0720734176791278,-0.176554895482574,0.0187610332707839,-0.0745202851091826,-0.23086019873905,-0.170758009506218,-0.0581163908978903,0.116114959082465,0.056113576229489,0.054098432405894,0.112675558199728,-0.0866682214381927,0.195018563245323,-0.0404240294447847,-0.263342472298534,-0.0583828685131449,-0.0996720989580799,-0.0937561940122216,-0.125343089921694,0.354518133845575,-0.125211099494513,0.00711720242361595,0.276253774439614,-0.0850873499273223,-0.157322045536347,-0.0914630944898816,-0.0151236796165744
"Pituitary_11",-0.156595619214845,-0.119402281954835,-0.0253501032462982,-0.102920718996543,-0.121893246695617,-0.134853260528111,0.14535565767487,0.0541255963534414,-0.155610614828474,-0.162053535611491,-0.353604079208954,-0.406453419357476,-0.157148300830628,0.0297299787487854,-0.263415727444032,0.0541255963534414,-0.316679535494377,-0.351674657751689,-0.0933828042281683,0.00954036576538376,-0.0750911148722364,-0.102502307501185,0.0917754535069867,-0.238635839426881,-0.0687636638576518,-0.255670966000284,-0.039219207051484,-0.211921949477449,-0.136042233479639,-0.149868743126403,-0.171052547892403,-0.162440207412543,-0.143198541667095,-0.0688495308513681,0.0233261655283335,-0.180862959393849,0.019713107134784,0.00841271046506612,-0.210782902127013,-0.1618840347374,-0.406453419357476,-0.130803767130986,-0.104127205793821,-0.0924182274733538,0.00135474295771241,-0.2406033770796,-0.0628873494058348,-0.129635423612378
"Pituitary_12",-0.128258748445667,0.0681026786191266,-0.0958317414533681,0.011380807378243,0.0896422448631785,-0.0360555067178728,-0.111996404533815,-0.0669949536854012,0.0270245044224358,-0.229766727193741,-0.41905678944848,-0.490035827251071,-0.387872385576645,-0.197484896140977,-0.318329009446049,-0.0669949536854012,-0.345563126677578,-0.429567122705716,0.0889903994814223,-0.331718843019041,-0.196673858252513,-0.188989632611307,-0.0889530230698275,0.170101323419321,0.492768732335577,-0.040578065339386,0.368148114667124,-0.376283489496567,-0.00840876831744376,0.0654020929130226,-0.0750349028363522,-0.0686377161643493,0.178452856335959,-0.215756212105792,-0.0879081361308877,-0.225701670110703,-0.176837127563547,0.293489722634091,-0.0437244810955597,0.606404790046519,-0.490035827251071,0.810445930459741,0.0630987141138314,0.214869214217015,0.299987918878969,2.18297601260671,0.0835507736984371,0.106030687262121
"Pituitary_13",0.246543656488463,-0.126380837112001,-0.0151201721567654,-0.0910329405871653,0.0383581093977217,0.149959138718103,0.00386900560484825,0.0517733252509843,-0.0792053644060639,-0.0945771425676907,-0.435132686378973,0.813411484564683,0.184658891837578,0.0704515984266913,0.263637733709138,0.0517733252509843,-0.220091706183953,-0.192835381534117,-0.0757822801086543,-0.275824844325117,0.0750663769104895,-0.0649574133953867,-0.0552396542720026,0.019711729563492,0.020411442147202,-0.135732671771894,-0.0420005160855372,-0.241184975004073,-0.0448847021290333,-0.00933473870000731,-0.256492359371351,-0.0227865221670824,0.706572749619527,0.112302561914404,0.0388741017199812,-0.0378708695137892,0.442134199236365,0.173710396435028,0.251924973391133,0.352447432511529,0.813411484564683,1.0153477191898,0.041834753382453,-0.250505271746694,0.425978306255646,1.67797595624328,0.376236455557069,0.111479619345216
"Pituitary_14",-0.0431573022045616,-0.0457346090113291,0.0125852949251315,-0.0509350719129966,-0.0437466685906842,-0.0945723893323388,0.14196543894081,0.088395788953316,-0.224680616084872,-0.105121557705349,-0.158779274635812,-0.368805464793059,-0.373973192664177,0.067176627518232,-0.136008935825581,0.088395788953316,-0.197827856067371,-0.241368986794945,-0.112492732300533,0.0584203776431623,-0.0105569711001217,-0.230768350361431,0.157430930745311,-0.196844595597612,-0.0953385683454987,-0.175264719338115,-0.0249577298339368,-0.241344650526243,-0.0962893407170125,-0.127839487823451,-0.13747883480868,-0.127394183349411,-0.0687780435289955,-0.0371469898487681,0.00906490377822932,-0.160170743535683,0.0125879692340805,-0.0427721129628525,-0.158879548583326,-0.0530063467226656,-0.368805464793059,-0.11027239566718,-0.0843377306716124,-0.156357302246255,-0.00739783223853029,-0.0421356931024342,-0.010262404260715,-0.0787819764352346
"Pituitary_15",-0.114153202194211,-0.153774241860194,-0.0700156104274488,-0.0612322783390123,-0.127482534006683,-0.0988330031145963,-0.0867333967012665,-0.0442198594926442,-0.0383474057523718,-0.175067502795139,-0.218185913803479,-0.104655252421405,-0.303254650727819,-0.0285895832457122,-0.184763673395843,-0.0442198594926442,-0.175460233272123,-0.204042381954548,-0.0224794983678411,-0.146166927120867,-0.196766770281019,0.0687396015037227,-0.078156621434746,0.0576316720693494,-0.0487383651994347,-0.202421114510042,-0.109560915396546,-0.2305435050854,-0.0601753285669998,-0.0583519482147957,0.0305418750960215,-0.0443177382303182,-0.056022993643072,-0.110238778172912,-0.0181716779849899,0.124734596518196,-0.0928989357240013,0.0569979180210088,-0.0995334760839166,-0.0172119510385877,-0.104655252421405,-0.0131603634467186,0.0619201475680498,-0.119607700814448,-0.00790496718002492,0.00847906539580849,-0.0548071126845105,-0.0301382850787307
"Pituitary_16",-0.0919784871044921,-0.00304164679338504,-0.0187594063089214,-0.107371627503078,-0.110600066276177,-0.10716607592079,0.111132918555376,-0.0161980194166695,-0.262639409101319,-0.160052568188424,-0.249629882169576,-0.415982155784037,-0.444900637536757,0.140403920103232,-0.270153574138412,-0.0161980194166695,-0.210761125475885,-0.29157341819629,-0.0911421060789391,-0.0266461145019793,-0.116653418668477,-0.222724545143066,0.0338400845797021,-0.189836988068313,-0.0975670878320205,-0.263323057609838,-0.0457079170232019,-0.259739777750428,-0.0680681416455936,-0.049568483591972,-0.100163499376937,-0.124463055679207,-0.150005410199721,-0.128027662077816,-0.0106671209964713,-0.0795668374804817,-0.0120123860057628,-0.0337066349218224,-0.173401937777375,-0.112118885592038,-0.415982155784037,-0.0671631621207415,-0.0949085726407274,-0.119825301882871,-0.0348831402423034,-0.197861980799419,-0.0818958630029038,0.0296602840657772
"Pituitary_17",-0.0590137473960251,0.0836938697588761,-0.0319993402797158,0.328617430569095,0.5003950444818,-0.0698552231773439,-0.000219819288934894,0.0260053770718795,-0.152745187219254,0.0744753530649811,0.01145270951531,-0.0610954673688272,-0.117706460281435,-0.0300490299705145,-0.184364344235211,0.0260053770718795,-0.0126879966725208,-0.000165047815039602,-0.0254198671641588,0.00441886416021678,-0.145272733059247,0.0919973835548961,-0.0458614919903906,0.191207566192103,0.565654629882116,-0.0914980870543301,-0.0313278957821751,-0.208569043580586,-0.0414775363019943,0.0351891048123488,0.0470383512537148,-0.0618399520913824,0.094580400187141,-0.122751154848689,-0.0175015208682165,-0.325775386849707,-0.0458599675880884,0.13837914861064,-0.0477116392320075,0.311388358149561,-0.0610954673688271,0.08165997724547,-0.00930267408746297,-0.118366966386036,0.520676907845,1.50927395495422,0.0447546284994748,0.118599587630995
"Pituitary_18",0.229165090617019,0.00222064820328717,-0.0733336855966568,0.00655374417476861,-0.0334458027625684,0.154067753349671,-0.0165712538164253,-0.0593487642490612,-0.0736893510770334,0.156138988638661,0.789932151243915,0.541131693725757,-0.170292199972431,-0.125846524034051,-0.137917950495825,-0.0593487642490612,0.653356693149263,0.695475167382459,-0.0242436927597838,-0.0377522669937406,-0.185099362402097,0.0268547395089925,-0.143071209331139,-0.0581473587521588,0.187920571540262,-0.17112763040482,0.05228089286377,-0.450332452828663,0.119492580825466,-0.0163452106542768,0.100945668955289,-0.138751789442774,-0.0218341025689347,0.0894971461253034,-0.0386500896098314,-0.215309359266517,-0.0941556938434703,0.110112824158182,-0.0209428178266686,-0.0250481108782601,0.541131693725757,0.13316692469977,0.0333138568746006,0.0714681990963861,-0.00854265007865686,1.2219174353334,-0.0148938904614591,-0.0231525662548965
"Pituitary_2",0.00879816232918931,-0.0213783702569995,-0.109390680943018,-0.192648382978749,-0.196689192286183,-0.116711941818459,-0.287959898852042,-0.217768621959642,-0.346849328391378,-0.162868998256325,0.158131792772366,-0.143990186361021,-0.440555809476186,-0.141999852692094,-0.0966101069644921,-0.217768621959642,0.0995961888596052,-0.0220919853383297,-0.224809540740833,0.404716219595035,0.0202101185139533,-0.288670401941351,1.66864461592856,-0.107948562292201,0.0123566483665408,-0.306390358092953,-0.0365800152630515,-0.464379342660194,0.0830687993871652,-0.0238874222530799,0.303434986920324,-0.151481813634458,-0.151888913054945,-0.0171239562783909,-0.0361378882282426,-0.200699821280364,-0.106275073616707,-0.0952538463581576,-0.28566282019069,-0.0550734255791903,-0.143990186361021,-0.179969391919987,-0.00710715037654982,-0.0496562281394234,-0.109961185795905,-0.46625353665156,-0.158143594226832,-0.1711227558959
"Pituitary_3",-0.137059910845677,-0.11499027118013,-0.0132747393144083,-0.0928674929512442,-0.133909183669989,-0.0986859700801223,0.202565684991579,0.236303207358052,-0.227685427893228,-0.179463797371497,-0.412882729766305,-0.408712499533681,-0.44463073399363,0.0372465119681523,-0.2626673267565,0.236303207358052,-0.372440677649635,-0.415854902575485,-0.116081133733996,-0.180207316779611,-0.010500597997819,-0.226150070229667,0.0361021437488302,-0.202541727651162,-0.079746888423549,-0.23217515036119,0.00642608008466786,-0.17373103248762,-0.150580756193567,-0.161417385096087,-0.220342296419427,-0.162569393870073,-0.139203077865351,-0.134326731141741,0.0243152975390432,-0.179038228603699,0.0415492248447815,0.0249336998389759,-0.185165152756254,-0.162646708409678,-0.408712499533681,-0.113358838159412,-0.131542826870289,-0.175033968356757,0.0116279880970454,-0.178729876516305,-0.0346114447502303,-0.107256901223659
"Pituitary_4",-0.163004620468578,0.013874114489842,-0.0293866139193954,-0.00791130831153346,-0.0529026059189188,-0.0290167973376857,0.056495737865585,-0.00263463538151364,-0.170698775138167,-0.214613419589716,-0.473104754621134,-0.481723263786502,-0.516276181273841,-0.0793654878909463,-0.306697791058229,-0.00263463538151365,-0.414894663256643,-0.47499702581419,-0.00309477094735399,-0.296892015691968,-0.0908948526175994,-0.216252397811516,-0.0121538517097239,0.0735938124708581,0.337076772186661,-0.133456588260947,0.287707069116659,-0.340354346425875,-0.0867512907982358,0.00530238198551755,-0.185006922548136,-0.114920211152448,-0.026506637151108,-0.212176693551759,-0.00729080686843907,-0.164990921965961,-0.0741525570899757,0.139712942566379,-0.075276353377491,0.318410366730247,-0.481723263786502,0.305262551492226,-0.0287507573518574,0.132066005099285,0.163661682654531,1.91117739586894,-0.02026809930704,0.0340533266800819
"Pituitary_5",-0.00697282313905417,-0.0879251602417888,-0.122171764617385,-0.0394427824290902,-0.0111311289803615,0.00780039512715737,-0.118359357555443,-0.0526765666870116,0.0329448481495653,-0.144607577079432,-0.0677419985153561,-0.209294572767922,-0.19162333653605,-0.142268011392335,0.24984093221403,-0.0526765666870116,-0.0728546291228652,-0.0774683490720912,0.168654764343682,-0.00653970097765031,-0.0495850364997974,-0.292934809699828,-0.144758217049259,0.0692791398050296,0.0497625441107633,-0.0752264788628053,-0.098346864890815,-0.306101893933726,-0.0286951243316818,-0.0366458195426296,0.0415400239296525,-0.0744987964634255,-0.0465712696891064,-0.056059201062101,-0.078901998857213,-0.184154394051197,-0.224016388007388,-0.13101842685896,0.0114740670500302,0.0116571817868984,-0.209294572767922,-0.00976754113999695,0.0911632855168032,0.288438062785144,-0.105388608680026,-0.616945564173443,-0.0116800974959718,0.00914916591178682
"Pituitary_6",0.0319463940696146,-0.0269971649745219,-0.145625144826662,-0.171125758595166,-0.194928061859,-0.158143965582278,-0.367407595474819,-0.25882881303208,-0.252307659115178,-0.156353472901098,0.28408906456751,-0.114703941527863,-0.441164731421794,-0.185964158273005,-0.073424433102254,-0.25882881303208,0.176444114810361,0.0776236472127474,-0.225962916190641,0.554898014918013,0.0854336459245436,-0.263327037568603,1.71537894613332,-0.0994324230958689,0.137136755949738,-0.313201607068565,-0.0442774477445746,-0.505218857488817,0.159409883696097,-0.00880112045143761,0.443694019875716,-0.160840529576569,-0.157278550869784,-0.0164425357125684,-0.0565654123501114,-0.193994385443431,-0.159947329988317,-0.121920716097987,-0.322594444540214,-0.153571296916416,-0.114703941527863,-0.164612321926413,-0.0064233928393092,-0.00840151109020331,-0.124445927374445,-0.497210940417708,-0.186750729015166,-0.182096289288616
