"","an1","an2","an3","an4","an5","an6","an7","an8","an9","an10","an11","an12","an13","an14","an15","an16","an17","an18","an19"
"Ileum_2",-0.165567767535152,-0.0259560206929679,-0.0188789157554932,0.0152229650660372,0.249325317348954,-0.0996192965862365,0.035768456975112,0.0271592098462635,-0.20192164847292,0.0202673655684313,-0.246197409223061,-0.263657870073699,-0.17057201066392,-0.0862632132672489,-0.204555065326224,0.0271592098462635,-0.195629205713148,-0.245675427636067,-0.0679855089266554
"Ileum_20",0.0104777770314709,-0.0823803701210293,0.047022673635227,-0.0445234559430548,-0.0163739411618443,0.261942796752877,0.0897944695979892,0.0516286652145135,-0.0727311787713862,-0.0552337989986592,0.0477616037270456,-0.188076175968756,-0.421183180639393,0.169486915790959,-0.106285766047438,0.0516286652145135,0.00238988663096729,0.0377539789406929,-0.0465101241775203
"Ileum_21",0.232436786666305,0.000595811533291513,-0.126130027125313,-0.0130254636439796,0.293355847471861,0.512932702406872,-0.219406742894695,-0.276341359826498,0.612060288644392,0.0368606787844123,0.646642005287297,0.0146227055066985,-0.3547361051025,0.39484951877896,0.23642987099132,-0.276341359826498,0.560592141748549,0.668864447717888,0.0913793860575162
"Ileum_22",-0.037537296721887,-0.0611123923625219,-0.0152486088148103,0.0271368291257644,-0.0129413702157125,0.00984574455359741,0.0821467952429658,0.0722765654976524,-0.166233794406706,-0.00688551720852269,-0.050532146569199,0.0785596551338289,-0.0485218360767146,0.0642409412981554,-0.00348876383239135,0.0722765654976524,-0.0298605673192124,-0.0365878819160789,-0.0872942572868337
"Ileum_23",-0.0484200058762686,-0.0835176620111575,-0.0766616661613955,-0.140296736321455,0.0216341262599531,0.698493195042871,-0.0865265332752634,-0.17184789560019,0.235416072393112,-0.143921465810141,0.0679417885062665,-0.240696409698969,-0.487872228472607,-0.0654893095935423,-0.162506907266752,-0.17184789560019,0.00989878277028499,0.0641800183500751,-0.0550200030340251
"Ileum_24",0.273251329930864,0.850736261952099,1.74713622211087,-0.0554413594440415,0.291305861372993,-0.207527124225847,-0.130636429827664,-0.128349295611456,-0.160334255494669,0.323479337949933,0.232193687424356,0.0695199553017566,0.466239327369756,-0.0823131896671565,0.306402834354007,-0.128349295611456,0.193842507003158,0.18015633015256,0.190652865062581
"Ileum_25",0.093628855859642,0.803352456192188,2.32337398756844,0.0438680481531619,0.228947827301295,0.0518458350628845,-0.0452388407368356,-0.114498706189689,-0.245868432389097,0.44035035178199,0.27162868955315,-0.0473490463991253,0.604174354758767,-0.0615997744925502,0.238349808328373,-0.114498706189689,0.259429812865491,0.246976443988243,0.146996182792984
"Ileum_26",0.0456255593781924,-0.135313416692227,-0.00400178954443092,-0.0809708882575662,-0.0469788906838963,0.860439683366931,0.0649026802658494,0.0300588669905397,-0.0520030598395897,-0.0461774322509691,-0.389164646751757,0.421738221151346,-0.104639447253311,0.0124171729549186,0.347601969848119,0.0300588669905397,-0.233560646077933,-0.243108112915439,-0.0703719367392885
"Ileum_27",0.0894219280840307,0.093938676946786,-0.0592501516948379,-0.085000032748389,-0.00350043264953449,-0.15735038771801,0.00216076547385196,-0.117949907166467,-0.404573549216406,0.0385103544884697,0.13105331390312,-0.20705070420868,-0.42354830984242,0.0471241129102874,0.190839190677056,-0.117949907166467,-0.0646524332002814,-0.0375401026075299,-0.0455818093249994
"Ileum_28",0.269162112363501,0.140411609157719,0.0959594195189398,0.0194748356362538,0.298174795745737,-0.0672342873346067,0.00109449613336929,0.0125630178936713,-0.108622636015713,0.262090031314586,0.41877911226864,0.59039050570567,0.978768844757118,0.0502056281135904,0.235434325354953,0.0125630178936713,0.641209042015581,0.581983723079662,0.087201781375885
"Ileum_3",0.0363725328113575,0.018371961083024,-0.0144698291197875,-0.0965950932579532,-0.0779160566065471,0.0376622174439017,-0.112541245355317,-0.0266765231325626,0.132246844690393,-0.057773617666155,-0.0696293543645623,-0.0321288448428169,0.134000573483879,-0.0357285410586297,-0.138580942766358,-0.0266765231325626,0.0126745069936342,-0.00257847361432452,0.0952659496913684
"Ileum_4",-0.184074676228622,-0.0941689667587609,-0.0161145114782324,-0.13234807308355,-0.0794503148113191,1.41919845174699,-0.261436497223488,-0.0189192245984208,-0.0236269246960665,-0.0790107457498234,-0.347435753063442,0.296963822578966,-0.433544335341054,-0.00385629963020568,-0.0722446624310098,-0.0189192245984208,-0.242728338458129,-0.247963475702369,-0.0954601030013883
"Ileum_5",0.145563589082795,-0.11712202657485,-0.103160338677763,0.561608694923378,-0.0621189394594526,0.899773176297437,-0.0127578796875656,0.00235128696584033,-0.106095247697025,0.0851499914953947,0.689492557974031,0.516755491155808,-0.118415194281198,-0.154527508540849,0.0171490541163404,0.00235128696584032,0.705398685132679,0.728861440193363,-0.0458764494246101
"Ileum_6",0.0231133755851562,0.195568157312271,0.734501940582892,-0.119475374622625,-0.0615710120027104,-0.164678921288501,-0.191668904725014,-0.07273023463681,-0.163862177789274,-0.0547524611499865,-0.0279234085383703,-0.123977253164888,-0.0238609094394027,-0.155562896509202,0.224709061434862,-0.07273023463681,-0.0505172952755016,-0.0396293487005971,-0.00126765730803193
"Ileum_7",0.108862947530171,-0.0306571147244233,-0.0234323604864175,0.0862435609643819,-0.0583109691213769,-0.0734161651317277,0.0513621697291105,0.037013414185079,-0.182827311125348,0.0501205796188879,0.421157696557805,0.370277899254813,-0.238489793488231,-0.0195378990151922,-0.11744949408671,0.037013414185079,0.45157514320927,0.412790474791074,-0.0628520773259919
"Ileum_8",0.0915558566131187,0.111688734446955,-0.0537921534582077,-0.145646804590646,-0.0365179051857133,0.533062174925761,-0.0253896389894714,-0.100585797855536,-0.164551160456822,0.0165288330788865,0.27338573341956,0.0637223617713631,-0.288815338201596,0.0073792527933001,-0.106354901226596,-0.100585797855536,0.302751261797189,0.301908772390749,-0.0379210942820362
"Ileum_9",-0.0497940548071118,0.0280211866641756,-0.0969461858324285,0.0267234647982484,-0.052895613917109,-0.21153745331261,-0.115452357747931,-0.011279888659474,-0.103473768597468,-0.0547059291664903,0.0778802953013097,0.207305061452551,0.15695574846614,-0.0939945612359292,-0.134432205188931,-0.011279888659474,0.073517432788807,0.0808753370440553,-0.0767830556813379
"Omasum_0",0.396441789368108,0.417168638182054,0.347095253108846,-0.0326204150980481,0.267645079859475,-0.158032654578821,-0.127595976354599,-0.195171407880952,-0.0603800911956032,0.375884068141213,0.258718080775175,0.0941613447311155,0.444677728952733,-0.0786983407170978,0.699556770716046,-0.195171407880952,0.266070014171101,0.264988410613085,0.0693194861838099
"Omasum_1",-0.0571352582206332,-0.0744935836498221,-0.0695744292027543,0.0632407329291619,-0.038469575607448,-0.0271044579262464,-0.0548611274656032,-0.0566060169857758,0.234326829520984,0.00888518561598105,-0.0131690361469353,-0.246030240341585,-0.0135612448469776,-0.0280153821590965,0.0830592607450121,-0.0566060169857758,-0.0282032072589871,-0.017482922552584,0.120852870619387
"Omasum_10",0.155598334361522,0.169428931537253,0.863238352699872,0.00191819451462089,0.0163840515255534,-0.122625038516894,-0.0169857460527059,-0.0484847853208951,-0.106028085030069,0.078681414869593,0.131188109886837,0.00504267912981969,0.310909760464761,-0.0515610077984189,0.237072235531914,-0.0484847853208951,0.0537705325150221,0.0746910523838237,-0.0264299005571295
"Omasum_11",-0.0443646798241865,-0.0705684501513145,-0.0902361609284725,0.05916967258852,-0.043541388736016,-0.0604456352445608,-0.0752097479417234,-0.0404776862359593,0.170886623697272,-0.00730053592036176,0.000656246601090069,-0.295952621757164,-0.0495879451532527,-0.0479301461463992,0.195970599800444,-0.0404776862359593,-0.0258438358123465,-0.0251310700210858,0.153257772377686
"Omasum_12",0.0135914603733221,-0.0675448803651249,-0.0187468585705042,0.0555193655238801,0.0781920714544749,0.0707366182447522,-0.0143031932092132,0.0192431618830939,0.229163250828081,0.0558246929473862,0.0199482416840068,0.363484623921058,0.327385893400522,0.113652868299767,-0.0503011832205128,0.0192431618830939,0.0482394195776,0.0657028654182592,0.0346058079201397
"Omasum_13",0.183502681925356,-0.0989622747263501,0.0515620288589041,0.078165241355146,0.0477650499162901,-0.165478236069632,0.120800515689106,0.0362439185020268,0.147894320426245,0.130561963267953,0.381594326600374,0.286010939159593,-0.0201921594413079,0.0268160347767393,-0.11451154417233,0.0362439185020268,0.231096633121918,0.268902443610768,0.00201512476225683
"Omasum_14",0.173079630256989,0.108814124426538,-0.0819937461141278,0.443058042429531,0.179750731867338,1.60248097699467,0.00473995613280384,-0.0514907072378237,-0.37579068021114,0.245845983185167,0.479941875450106,0.849267689752621,0.541811526945327,-0.0264917395762877,0.149504478673623,-0.0514907072378237,0.447723746259666,0.564385873969226,0.0688869069097088
"Omasum_15",-0.0314252708020386,-0.0879496894305569,-0.00401262495139218,0.160000658169218,0.41413845932075,-0.155250737682996,0.15777728050211,0.060728872466911,-0.244048204241468,0.259433403156509,-0.038808961089482,-0.1733646162062,-0.0581513265822195,0.0132804712385155,-0.173179877597444,0.060728872466911,-0.0561442384009636,-0.0339346616276732,-0.107019717459083
"Omasum_16",0.0574500820176229,-0.239371181099533,-0.110529319002349,0.144231996283551,-0.0859880457322355,-0.0667602179737112,-0.036209162858797,-0.0422930594037171,0.0952029097530116,0.037657127685243,0.534053216300473,0.16812704193051,-0.313436142708843,-0.223543035846102,0.012931236864562,-0.0422930594037171,0.534124781179603,0.514000065030764,0.0346124928541514
"Omasum_2",0.00978227288195043,-0.15310206484672,-0.0237563095914142,-0.00937639150359225,-0.0688907374655045,-0.119363753945903,0.0376322757657432,0.0235185734372246,-0.123129840158367,-0.0370780096944738,0.106391761039076,0.171423521950009,-0.112491467538081,0.0654335114758187,-0.0417910269455495,0.0235185734372246,0.0847297689676071,0.103283518691616,-0.0365076455151622
"Omasum_3",0.249243743654021,0.114220606510105,-0.0549080930101654,0.862881673491224,0.248973620143402,1.20594851201558,0.0571471515031278,-0.0227975808252331,-0.434804047471023,0.320927461568829,0.654773768009301,0.965405835173134,0.728166199949733,0.0105888640278268,0.131296393710573,-0.0227975808252331,0.607834801667002,0.740905494335942,-0.027449318479591
"Omasum_4",-0.0165516462987635,-0.0345737720652992,0.101787989761673,0.0591225725360014,0.111079274092645,-0.1284206772956,0.0366893442758937,-0.0499880736990324,-0.266843077355101,0.111948693812162,-0.00188985123150926,-0.240237768554016,0.227508158863945,-0.103402497187339,0.0645660978969158,-0.0499880736990324,-0.0411404607865621,-0.0259410509141477,0.122403167864463
"Omasum_5",0.428606979238993,0.0320061766810974,-0.133529396600156,1.35205219389553,0.2878218657498,1.19655328311213,0.0146285052798116,-0.0934045752751149,-0.342112285064428,0.399946821198155,1.06047404391614,1.31489292118472,0.528586269085407,-0.0939022059780561,0.0639017778145921,-0.093404575275115,0.980536232333481,1.14809039103841,-0.0186540824532212
"Omasum_6",0.591675069782368,0.0644216060459578,-0.0641316536698387,1.07538190408478,0.447055619707719,1.270780148836,0.0454413567542502,-0.00263962052684668,-0.246684582120563,0.460452891388131,1.07700541734872,2.15974719343342,0.68024800673306,0.057962622100768,0.0300878852233603,-0.00263962052684669,0.961964266953342,1.16381110719559,-0.0515420032505896
"Omasum_7",0.301138978590768,0.218642417382256,0.0209265327987918,0.160788017073716,0.355380591149966,-0.203696081317042,0.0656560028355393,0.0337132541055493,-0.287796392980803,0.424489397196146,0.15965112384964,-0.0596772582975142,0.524667690000013,-0.0136605582979456,0.281798738751453,0.0337132541055493,0.0679520573161722,0.0589933943048997,-0.0734602114907996
"Omasum_8",0.215446524028677,0.124443135445762,0.0635603568343599,0.00286615017778933,0.157393224851287,-0.124960254023281,-0.0696341033071421,-0.121942812963032,-0.0844927684502471,0.20438384217094,0.103547726396399,0.0379806810392484,0.280849313876051,0.0219950253421882,0.229569439837311,-0.121942812963032,0.0482243894831961,0.0672641394624582,0.0434367517897786
"Omasum_9",-0.00562764715137944,-0.123886738323368,0.0020446320122156,0.00237333330701425,-0.034512385875251,-0.185983292927728,0.0313858988034553,0.0426234871718206,-0.084344215262868,-0.0279630092422923,0.0659429358260616,-0.0852617954613559,0.0444240310373462,0.00889326011186116,-0.116750335190886,0.0426234871718206,-0.0889015501799923,-0.0611784137433793,-0.0440796572216919
"Rectum_0",-0.10642933537686,-0.137380365889988,-0.0349336661202227,-0.0842426741982297,-0.109489486592314,-0.157868850222499,-0.127306661596948,-0.0170447789063283,0.235870711410366,-0.146357815463211,-0.101580372942916,-0.0173181565108919,-0.0142646903467936,-0.0527137919976633,-0.147285081848735,-0.0170447789063283,-0.13107175422657,-0.121633988474045,0.00940216704804893
"Rectum_1",-0.108519891023181,-0.181994292679384,-0.0765813306286359,-0.111467510748853,-0.138332382885819,-0.180173581004121,-0.138709983807201,-0.0195984557688382,0.286314162267647,-0.15176489534871,-0.114168028848327,-0.0244729657320157,-0.0788135946489214,-0.0294548995961612,-0.153557586791383,-0.0195984557688382,-0.114876244494554,-0.118611768364425,0.0407583650894469
"Rectum_10",0.1497012064098,-0.11068402730295,-0.0131120145950464,0.30724997899664,0.0406107425032516,0.0278758411169178,-0.106641495160149,-0.062267577683706,0.170574142996633,0.161834639194691,0.719721106303768,0.661862609490116,0.20130589848421,-0.230045737733006,0.12504856399515,-0.062267577683706,0.67156107379336,0.727944761560285,0.0748727358781109
"Rectum_11",-0.0857313103101607,-0.114734002401848,-0.0117625266913371,0.00115430311741276,-0.0776436778902816,-0.0746169754150793,0.0707742677713692,0.0544952686493162,-0.0350666791724133,-0.107299786344657,-0.198784327310917,-0.0789099595568252,-0.203405360130097,0.0952869041967268,-0.161373438975501,0.0544952686493162,-0.231452056125808,-0.221428138623569,-0.0349923211293108
"Rectum_12",0.50158480302784,-0.138403375426776,0.0750001925237436,-0.0727312533984177,0.159671913911871,0.324818820928132,-0.00147456854345972,0.0991951774948385,-0.131167801068678,0.0793547767928192,-0.272242347770221,2.17431280052298,0.284217209132147,0.0888354664420555,0.858338437764432,0.0991951774948385,0.156213785753851,0.209429179482402,-0.0732333056320185
"Rectum_13",0.0767468587579431,-0.071662670460828,-0.0382160834494096,0.171735761345733,0.00281632034567775,0.0117892168743323,0.0313006505593348,0.0416965787133183,0.317316164329774,0.129373665522656,0.305119154448997,0.651120411743419,0.272547444443884,0.0332392418104196,0.120489334233586,0.0416965787133183,0.382707178241725,0.390380801403002,0.0591335593272876
"Rectum_14",0.0452254193436979,-0.0737067756980777,-0.0358648179882021,0.00598719683516425,-0.0803895855373147,-0.113677088490392,0.0895702664014539,0.0399853484867267,-0.00973339503665881,-0.0130849754114583,0.174606972758072,0.156380214076118,-0.313564308090835,-0.0110528957891947,-0.132865305456356,0.0399853484867267,0.144723620144232,0.14293237792998,0.000120386750899516
"Rectum_15",0.10302878803261,-0.120600632039122,-0.0687245792369603,0.250658716584936,0.104947507286371,-0.115742122098783,0.0114671694376764,-0.00773014779243211,0.163238615565944,0.243154008264249,0.442906125614809,0.767454255340299,1.32235960399975,-0.021137330544777,0.226614203652964,-0.00773014779243212,0.494527824107268,0.484512778357353,0.0415727343680972
"Rectum_16",-0.0537166184191423,-0.222786273691917,-0.0591993549549181,-0.161460456805515,-0.204917495813233,0.359072154571672,-0.137149388888347,-0.115716803254606,0.249312449027304,-0.261971835058147,-0.34927327159637,-0.63176311785292,-0.549743165310398,0.624560925057833,-0.292904313139504,-0.115716803254606,-0.411310560117876,-0.420025064680674,0.0856755381978136
"Rectum_17",0.201761192213569,1.39426487917908,0.276714853697314,0.277855859616747,0.444938858205992,-0.152988812903284,-0.00289422387112109,-0.0372924249498231,-0.22619814678827,0.613486601939961,0.583854159444698,0.420378730898065,0.602276128582986,-0.0292168982330553,0.0367479995215302,-0.0372924249498231,0.617585151481243,0.585879416387837,-0.0544586130698284
"Rectum_18",-0.0802678305573218,-0.000942792385495525,-0.10197209422159,-0.0698022553574031,-0.0912972707836317,-0.121251424128073,-0.0779371042664323,-0.0170942330010988,0.0545866314917002,-0.102279202933446,-0.0642503675684625,0.0460123323681237,-0.00935288408656244,-0.110471850174205,-0.187794891272826,-0.0170942330010989,-0.0219541442859192,-0.0501664370287946,-0.0660394119522504
"Rectum_19",-0.133942033327921,-0.152524419911919,-0.0567994839424129,-0.0460156483834524,0.0849566586812415,-0.0286292546329839,0.0620269073402503,-0.146994330862114,-0.0426368543188591,-0.170105163998796,-0.313687730256145,-0.414377970032184,-0.415198483158457,0.197227147631149,-0.221697827303866,-0.146994330862114,-0.316741553203304,-0.311698577304664,-0.0616844955530133
"Rectum_2",-0.0868905878234635,-0.160437542138148,-0.0717595804139201,-0.0721860055577729,-0.150633766675067,-0.135953129319035,-0.107100614028185,-0.0393994694691328,0.326903273551643,-0.151298634073733,-0.0613968963439152,0.0403659189511351,-0.251532841504914,-0.0326242248931286,-0.0810311520203691,-0.0393994694691328,-0.0795353349776583,-0.0731049889207573,0.0423999593826816
"Rectum_20",0.185532091880872,0.237339997072181,-0.0797542991842942,0.210550587193844,0.103509285454619,-0.171265741346143,0.0136893277061069,-0.0775373420621291,-0.422074623700971,0.276428371569172,0.456117090014056,0.0821039728128996,-0.202686387203495,-0.0575867514977813,0.194680738649214,-0.0775373420621292,0.334710695361842,0.360750949828933,-0.0563222764214797
"Rectum_21",0.455007279218417,0.786856270891458,0.252627372211144,0.396053067747307,0.383531799494501,-0.0625868197738016,-0.0359169954867312,-0.0653230772735501,-0.339775578273453,0.54141472361197,0.746603976767516,0.815523527701571,0.716041283380007,-0.0989105624861825,0.173788782414581,-0.0653230772735501,0.832101809601909,0.848463921955632,-0.094651168374713
"Rectum_22",0.0575498107872114,-0.0869541742248267,0.0026199856970368,-0.0463624743251181,0.0175850081461149,-0.097125967659192,0.14535456411914,0.0874282152442009,-0.181115706600339,0.010592992616521,0.109079267007766,0.0180435350441091,-0.274861270162169,0.0584815791854777,-0.125042080636487,0.0874282152442009,0.0898275895339711,0.0881155331625971,-0.0542205418171877
"Rectum_23",0.19736290906246,0.278074448354759,0.734180957937035,0.37497838999524,0.307582129788127,0.183978283597868,-0.0584211446495215,-0.128456983684906,-0.137916929351519,0.487161444288277,0.537515310987105,0.277889367757921,1.24810396791128,-0.0816503625145406,0.501693893769434,-0.128456983684906,0.517511271219417,0.535150830058933,0.163022781883145
"Rectum_24",-0.00802056561760452,0.11942866593394,-0.0235432119162376,0.193095930047863,0.497377825642803,0.132615940308356,0.0309351817663973,0.0248631999158277,-0.0243090309197342,0.248742631476389,0.191314911330376,-0.109803761057482,0.338432278052207,-0.157181960993719,-0.0394967587463522,0.0248631999158277,0.135835122910514,0.0982735423055531,-0.0406995638427032
"Rectum_25",0.292401272537024,1.3874135341477,3.77788278360732,0.16573325691096,0.170612626984509,-0.177024710664132,-0.0266579599331032,-0.11816328679093,-0.189587105806485,0.499256396353579,0.561279632946477,0.572596251842499,0.775109632140202,-0.0822177323770118,0.095046605963554,-0.11816328679093,0.655115501027476,0.635242012839712,-0.00324683281033218
"Rectum_3",-0.0872253575378466,-0.121649287531992,-0.102953652952546,-0.0977210111589832,-0.0222299394370874,-0.142766861943609,-0.124061716979428,-0.0124001014786235,0.261099662916407,-0.11119348676117,0.0754653653840202,-0.0120226062978847,0.179917876965036,-0.0102809247006029,-0.149350425984619,-0.0124001014786235,-0.044330369796528,-0.0574728252460836,0.0488402079323042
"Rectum_4",-0.110507803980509,-0.132054417007195,-0.0301567501067398,-0.142991411621163,-0.163685613957419,-0.0610777117053806,-0.0248906927009833,-0.110145533396621,-0.0084920552610106,-0.201407760924419,-0.242050371484762,-0.373053088993685,-0.477603662000094,0.223588780621398,-0.200451004300622,-0.110145533396621,-0.264118958785502,-0.26189768576356,0.0276701441383691
"Rectum_5",0.138370753308869,0.104103985376649,0.0839188385081757,0.326779237766178,0.0907384871164411,-0.0511352250480446,-0.0882072227275739,-0.0383147151232253,-0.0717480292684705,0.290535652081622,0.511833612809271,0.0942256658935182,0.420390317499307,-0.0285586983745169,0.392794638033912,-0.0383147151232253,0.554056739118763,0.517939201689189,0.0483141588832092
"Rectum_6",0.251464411986456,1.10358664798014,1.51288114760983,0.198029343967544,0.392034512384874,-0.133529246776876,-0.0531908845711153,-0.07430313255619,-0.161093804853631,0.459160212650714,0.364295600299422,0.289369449422088,0.672453939300348,-0.0524969774908023,0.0721857912723789,-0.07430313255619,0.414886624107549,0.407314422776281,0.0776364296466272
"Rectum_7",0.26254499620151,-0.050798937005264,-0.0532574059215062,0.176573536661094,0.173229827149645,0.0412035105458115,-0.0132922532822464,-0.00270233676653342,0.0842347901245178,0.182768248292445,0.241392287679766,0.608350591988491,1.02444983947499,0.122879343375621,0.295057799175901,-0.00270233676653343,0.377539124850529,0.342393764716535,0.0478197917610732
"Rectum_8",0.17014068206439,-0.0850931854856972,-0.0240249801764806,-0.0708273987956904,0.0916667570427301,0.23245272368599,0.0875264863433859,0.0443851488125107,-0.100433399796348,0.0493701855346186,0.307523190403855,0.0553737665336136,-0.266099063895805,0.0232259771117383,-0.0276018916816535,0.0443851488125107,0.19224658223587,0.220471354628724,-0.0509389363286337
"Rectum_9",0.174151772407875,1.24008548486094,1.55545170350258,0.327567205360375,0.41681287477839,-0.145408337916596,-0.080033979107958,-0.136845989548017,-0.148141021988294,0.635279467250235,0.558491268208061,0.443904407176923,1.05710717064145,-0.0469363845542015,0.12740424305256,-0.136845989548017,0.646208729035175,0.604218070214847,0.201930384341065
"Reticulum_0",-0.0304837979554257,-0.166084727068441,-0.0516646147208679,-0.0214102864303418,-0.0631563161199602,-0.165114869209281,0.00605049987672704,0.0158567456609733,-0.00875723960441546,-0.0538936436543851,0.101336711300743,0.142119919470166,-0.124373349678523,0.043770106042557,-0.0386926267376881,0.0158567456609733,-0.0191586044913734,0.0128880729743904,-0.0348224114784809
"Reticulum_1",-0.083847590620417,-0.124553791943725,-0.0739618578478319,0.0795728376142293,-0.0593549354483528,-0.0682156750438784,-0.0210609164385467,-0.0726672667132823,0.555148442066902,0.0200264580702345,-0.0193051423206252,-0.283202613419477,0.0841535002112009,0.00905318296633667,0.0863543924401926,-0.0726672667132823,-0.0531117858790114,-0.0423695461327173,0.107127635617764
"Reticulum_10",0.0956354386311925,0.253590931131882,0.476955606149502,-0.0550441001572237,0.111463670981116,-0.106489790304422,-0.0790922094263638,-0.119205662847892,0.0680918283355594,0.264939336923291,0.109560531862578,-0.0212913520891715,0.348315516183692,0.0406819116692566,0.19572460380082,-0.119205662847892,0.0559951363395981,0.0759629935780262,0.0810000153127705
"Reticulum_11",0.105789959596428,0.024995679823314,0.255429785400307,-0.0129473242407872,0.00821337232193915,-0.133706742156565,-0.0114958142137931,-0.0910667401318937,-0.000692507757436293,0.0655223572682438,0.152030922868223,0.0177344704024711,0.295592503326598,-0.0996576638906162,0.311123543867069,-0.0910667401318937,0.0571227682122756,0.0849585590760327,0.00406700226116806
"Reticulum_12",-0.0467474423263774,-0.163674998783095,-0.0534729546384908,-0.0742986115236212,-0.084803152142221,-0.178125468307877,0.0131195607848336,0.0182370648415064,-0.0340878380620016,-0.0731945717493265,-0.0106391497403142,-0.0111766765398056,-0.121392222574202,0.167390047879416,-0.0998725638660624,0.0182370648415064,-0.0854158299855685,-0.0572763287220768,-0.0570885307643252
"Reticulum_13",-0.0176629362478182,-0.028631784618352,-0.0636784925757892,0.131061344227063,0.124428978237235,-0.00903059842104473,0.0113011161266567,0.0249585415091545,0.141348805797248,0.0622889931628545,0.0733752601979012,0.659056746941397,0.209317504113606,0.0146405561664775,-0.0979226291356458,0.0249585415091545,0.15758511922395,0.14926118928825,0.00496593008485042
"Reticulum_14",0.056820633724771,-0.0678627129219292,-0.0619789571019435,-0.0798544497355076,0.00556438504664749,-0.142398277639834,0.0120079783388595,-0.129464418013506,-0.380628238896241,0.00673964283334824,0.00274505995641334,-0.341326554582802,-0.223666175078023,-0.036920223226858,0.263091360724532,-0.129464418013506,-0.197986977784382,-0.143807356756625,-0.171034642375419
"Reticulum_15",0.0994721417537475,-0.0978630610577117,-0.028940209278197,0.0762165802212822,-0.0178838417576588,-0.113353519677858,0.120022199519335,0.0492750465878887,-0.0770866745891735,0.0759755749694519,0.468879618714266,0.324203750225521,-0.237429599892858,0.0406370507175672,-0.159973951664111,0.0492750465878887,0.422787421006964,0.426109100706486,-0.0248074505834597
"Reticulum_16",0.23884347796006,0.287016441888191,-0.0716730589278651,0.693476134464338,0.278950710114878,1.93949484683365,0.0259038309611197,-0.0458011187693442,-0.287798129766688,0.342677183758623,0.642087975135543,1.03068902168332,0.653388277533612,0.227660879863246,0.168367728215126,-0.0458011187693442,0.557652605362656,0.711798211193157,-7.61568210373578e-05
"Reticulum_17",0.0809484211658711,-0.0589859686206724,-0.0755115502894382,-0.131175267329669,0.233279161602746,0.473194269500664,-0.00218242547835901,-0.0599214373222925,-0.145476988220025,0.103292418050313,0.595884739777318,0.311269467684923,-0.30599777532671,-0.112724916053562,0.0401157855769435,-0.0599214373222925,0.592531421987193,0.612800611019115,-0.05828893458691
"Reticulum_18",-0.0960381244777814,0.098673504103642,0.169906959180127,0.106710985264809,0.342319988637307,-0.0733910348068906,0.0726399394884333,0.000691283640659843,-0.122018058168065,0.158515021302101,-0.0913945037342128,-0.239080045235477,-0.185702146330651,-0.0385306759453994,-0.133217931148063,0.000691283640659841,-0.124850792334395,-0.127122824331601,-0.103713926837383
"Reticulum_19",0.0439943801622063,-0.210524330537973,-0.157155906941809,0.144414947009207,-0.0747022361776012,-0.0341946261258713,-0.0775817332537982,-0.0769392232144831,0.0326436760725594,0.0171533522482911,0.422120604941356,0.169552444369513,-0.161381177630245,-0.0605612632102012,0.00404868629945302,-0.0769392232144832,0.428043259735316,0.456591861726739,0.0271482372842775
"Reticulum_2",0.259685888657579,0.203402459004534,-0.0689421534532191,0.840014005151199,0.293265513968346,1.87412487172249,0.0246414685480975,-0.0459254629370124,-0.339062937590889,0.338303221268501,0.679951961385281,0.916116239570808,0.716328058882814,0.0112138475497092,0.133402436257489,-0.0459254629370124,0.563899242178543,0.710470985828451,-0.00507106740854853
"Reticulum_3",-0.041479879860699,-0.175902204350554,-0.0454879559931111,-0.0134978677493188,-0.0374711393269182,-0.176430903780457,-0.01064360587175,-0.00266772724909331,-0.0577449990405415,-0.0438274218884469,0.0977893706791831,0.0879547046927314,0.084747270834006,0.00888345004561448,-0.0910365096360282,-0.00266772724909332,-0.0176678387973403,0.00555670116039742,-0.0458388500434349
"Reticulum_4",-0.0545335723401897,-0.0904440000751661,-0.067275240860067,0.0829683209779113,-0.00208846276082196,0.141478108629734,-0.0764075029389053,-0.0577233836626857,0.17407567008629,0.0594211977205716,0.0648700103031197,-0.222146450663764,0.023505098510329,-0.0497816515360539,0.0710099286623279,-0.0577233836626857,0.0450829191482164,0.0443741016543927,0.11717838677423
"Reticulum_5",0.555316617678713,0.0854533607761623,-0.0789891381721884,1.62179426064127,0.447484499567084,2.16947954495466,0.0227480215421029,-0.0766667013893235,-0.268389827116714,0.510064881265354,1.14643644802546,1.93479874254231,0.863859579395221,0.0303770047987415,0.120319396221978,-0.0766667013893235,0.99529700350427,1.18104000767163,-0.0723839053791005
"Reticulum_6",0.0771689701053535,0.167646679489907,0.146308751918042,-0.00569311973805134,0.258461260369331,-0.182274201970564,-0.0403984442045296,-0.0889194839609413,0.50665950441682,0.4308211712751,0.0997028089108883,-0.139032742611903,0.596559033006838,0.21438926554718,0.375478708411193,-0.0889194839609413,0.00711266082530654,0.0108971480901972,0.0328156033380859
"Reticulum_7",-0.0561921229042446,-0.0603797773997098,-0.0908789926430051,0.0930575873117185,-0.0409777462912427,0.00126056645653357,-0.0708233221827067,-0.0518726259477676,0.248096157426764,0.0616514977019194,0.0469425555723678,-0.264300815896357,0.0645178730825503,-0.0767708442117693,0.242960672547659,-0.0518726259477677,0.00777334856599338,0.00895549877458717,0.119820922790575
