"","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16"
"Rectum_16",-0.186391728047913,-0.133453670114017,-0.0300015014048641,-0.165992007815236,-0.0441537366179881,0.155683556224071,-0.128316621755313,-0.0415636441936741,-0.63176311785292,0.484624278639196,-0.0899781159849568,0.198947205273227,0.177602668920515,0.20081998729927,-0.0740261271732724,-0.0795124485691024
"Rectum_17",-0.04514237187003,0.128024314182091,-0.0682211715928429,-0.109939300900497,-0.0660936681016664,-0.103323078939235,0.0175853173155605,-0.0535909675873708,0.420378730898065,-0.074879467693931,0.00137560378774367,0.144657533314778,-0.153916365824582,-0.170287730690417,-0.091399829524854,-0.0529665809314695
"Rectum_18",0.145393718635232,-0.0145444033672644,-0.0120152930296241,-0.0344150205360453,-0.105423145208702,0.211646034531065,0.0238072771194175,0.184902566439321,0.0460123323681237,0.0127744907667483,0.0325971817541246,-0.036086590252715,0.155167151142757,1.44240558657732,0.126046818954213,0.0524685424529309
"Rectum_19",-0.134527239218669,-0.161266219089832,-0.0430839639868121,-0.0448281583914465,-0.0505470571178772,0.18625316758716,-0.169499991670474,-0.109309827840676,-0.414377970032184,-0.0144018084040565,-0.115861868147252,0.280548791057447,0.688282032492375,0.119656372619051,-0.03155215892904,-0.00686804303898577
"Rectum_2",-0.0527406723920117,-0.0420550071814749,-0.0112385792268386,0.421090079370713,-0.121948070518353,0.0743143501308587,-0.0591372497365848,-0.0516897356258029,0.040365918951135,-0.0802636909763955,0.040495002290063,-0.134253511316397,0.00897606330699608,-0.195447132495988,-0.08125631557961,-0.0410390791068404
"Rectum_20",-0.0223644438760123,0.227366214661632,-0.014312601217221,-0.149595138515941,0.00069000676371775,-0.120077633820902,-0.104651394410321,-0.091382760611476,0.0821039728128996,0.0335863519126081,0.0947331147247732,0.248119764784128,-0.0128217314636457,-0.229704990430548,-0.00901011431155306,-0.00527095265468642
"Rectum_21",0.0373386388605485,0.273331185779621,0.0136075265128699,-0.202306099517383,-0.0203880645313904,-0.0582339026844466,-0.0590917316192833,-0.0599508546005383,0.815523527701571,-0.0456302285923073,-0.000620447690931154,0.397878182702976,0.0730587310515014,-0.17108169803499,-0.0130429027885512,0.0175877450652818
"Rectum_22",-0.0912400893923596,-0.0175688941481691,0.0437495312962435,-0.177397278011093,0.0239908710864355,-0.0569555751700316,-0.119573900663553,-0.117899017397598,0.0180435350441091,-0.109572162382139,-0.058360360503405,-0.0138463110534792,-0.0389997967485678,-0.0843433626695516,-0.0323749778174537,-0.0590766372989667
"Rectum_23",0.123758532535213,0.262308543942606,-0.0841223222877191,-0.159322568094939,0.0409275333660216,-0.0819359022489374,0.000919832264708606,-0.00678691805478144,0.277889367757922,-0.0838783928533037,0.0146089292499057,0.290656123645024,-0.178072615967425,-0.380467865728829,0.0485295771474738,0.172152447929502
"Rectum_24",0.0548087011674338,0.0517557162999637,-0.000984830164226714,-0.12881613980069,-0.0373587761687588,0.062943429281921,0.0702227859734555,0.0934011361350976,-0.109803761057482,-0.109661220550765,0.00570871262996689,0.0332298371939389,0.318189321894104,0.526761247406353,0.0349386134977949,0.0226735140117515
"Rectum_25",-0.0352222772713756,0.209213588457176,-0.0791995613546903,-0.113935076500836,-0.0506711674833607,-0.114113611284629,0.0480869875573261,-0.104394425964473,0.572596251842499,-0.155808950540284,-0.00552008073736639,0.331763548655733,-0.0931701164220883,-0.188772681203954,-0.0648380862979174,-0.0342370741820945
"Rectum_3",-0.0944037622328391,0.00493406521857548,-0.0317471722379567,0.174734847260973,-0.143236921834941,0.181467654902194,-0.0500754878286275,0.0306871658051236,-0.0120226062978847,-0.0847546448079715,0.0614787568162978,-0.0348102049668787,-0.00978084563055212,-0.0503382914445889,-0.0774039876961617,-0.0327971653066349
"Rectum_4",-0.174769494006097,-0.168307010312438,-0.040061385909619,-0.100855925877721,-0.0898614342210557,0.0957508370117054,-0.158091813988021,-0.117964875213408,-0.373053088993685,0.324968412120785,-0.0871272462997878,0.215959419419116,0.102050044196425,-0.109555874866378,-0.0618008045189609,-0.0410428944044187
"Rectum_5",0.0283546071196644,0.256319281337708,-0.0570037474244191,-0.113454999300699,-9.15282123178064e-05,-0.0406013374836086,0.173867427826171,-0.0279184721585714,0.0942256658935182,-0.141876367203836,0.0984406916043773,0.107391566686769,-0.127496920203035,-0.478928904234682,0.0230504116887814,0.0123158106926036
"Rectum_6",-0.0024490800044725,0.162837102220406,-0.0650678101327257,-0.0403479151227057,0.00768884591420699,0.00571636234314005,0.0652381508400225,-0.105929323889181,0.289369449422088,-0.0130374739602929,-0.0315771243002317,0.142284468717037,-0.126697315963292,-0.194444633277997,0.0276687835108487,0.031487485976599
"Rectum_7",0.664359182867709,0.309374763240588,-0.0281994959247455,-0.0500919646685155,0.310894958157381,0.0623221819019483,0.269122905877098,0.422427931267257,0.608350591988491,0.72975793126677,0.0775659142078711,-0.025406364075491,0.172084222260184,0.0941099329751123,0.552510018578693,0.282844952921438
"Rectum_8",-0.0820228962486538,0.0661567170931508,0.0175082845112151,-0.179166104394851,0.026657946259558,-0.0679554576806794,-0.0988553680657161,-0.116991564611415,0.0553737665336136,-0.0843026575933525,-0.0370910260494494,0.102934908941592,-0.0204505091624643,-0.0637426672837776,-0.0179015259965931,-0.0509204010287544
"Rectum_9",0.00682566991963613,0.177229574602397,-0.113260824343009,-0.166824159811881,-0.0525672681572177,0.354708469490147,0.0856448324954988,-0.0361781687287826,0.443904407176923,-0.0920281267038392,0.0450803583196452,0.215332939969182,0.00629122079442069,-0.24931525617962,-0.0345507879953569,-0.039497988284629
"Reticulum_0",-0.0342419516776666,0.0439329847994913,0.0179361156269242,0.203054923891324,-0.0369688690146813,-0.026966016961156,-0.00435293652154057,-0.0298464982486306,0.142119919470166,-0.11125830597069,0.0617739170974376,-0.0409015819544348,-0.0362514424944584,-0.144878378119724,-0.0447127305196405,-0.0505297519585731
"Reticulum_1",-0.0634104301938178,0.0304613360191987,-0.0138617252064794,0.0488879159743624,-0.0817951127738822,-0.0487461846677323,0.119468640244011,-0.0705161901170166,-0.283202613419477,-0.0603150412567961,0.0213797928866142,-0.0735212397629987,-0.010348656885457,-0.604374381983001,0.0285665444231997,-0.079520993302498
"Reticulum_10",-0.0771903674895908,-0.0287875224478948,-0.0120768364884327,0.0372947833801431,-0.0703331282150151,-0.0933149095363366,0.190647189211412,-0.0925034798674882,-0.0212913520891715,-0.0548846912653118,0.026820923105464,-0.0178606198966608,-0.0965368614877739,-0.26435545036748,-0.0608007484040362,0.0138589419226499
"Reticulum_11",-0.0933569136654705,0.149855656721756,-0.0173875194698118,-0.0240484144092067,-0.0527181063909728,-0.0816588845809864,0.100114236803576,-0.152621068171532,0.0177344704024711,-0.136370740239545,-0.0343254243294308,0.0756963193008178,-0.0557171493872381,-0.240500845961984,-0.0960970800088712,0.00138116581243808
"Reticulum_12",-0.045890549899174,-0.0136982163897299,0.016175525007475,0.201908244437152,-0.0811365907536257,-0.0477731453562926,-0.0016305354828968,-0.0240337312072763,-0.0111766765398057,-0.0742459520342674,0.0814799116630039,-0.121153500286029,-0.0100984997725622,-0.163294022952757,-0.0523984588723438,-0.0727085156286958
"Reticulum_13",0.156750653771747,0.0389908850916866,0.169946593618251,-0.100178762418446,-0.00656220431384353,0.0239139808721488,0.0882278111555242,0.301123605044783,0.659056746941397,0.0935234083365143,0.0332632902947912,-0.0689930275141381,0.170432839916437,0.215894151314419,0.17702683198518,0.0288336311119462
"Reticulum_14",-0.0847154950498258,0.019494603603119,-0.0129185972423475,0.120350382527821,0.0263541388688315,-0.129270642783407,-0.0236841724781567,-0.176640199273306,-0.341326554582802,0.0548043225428169,0.163738519934427,0.0251338806447075,0.0235699065987496,-0.34039040148242,-0.018566671055405,0.0280356535552532
"Reticulum_15",-0.0452468415401561,0.0540681420700376,0.0117872181733195,-0.211296122581466,0.00756814652320059,-0.0229533771530254,-0.0514326557037308,-0.0895383420214659,0.324203750225521,-0.130324133127403,-0.0117809089301003,-0.0761052681141693,-0.0485369421559836,0.173830963696794,0.0119569124566804,-0.0877248898485174
"Reticulum_16",0.0280734475869476,0.134036408339057,0.00158979293282706,0.0341442877335277,0.106247008883526,-0.135456679172932,0.146639070213483,-0.0591451470626842,1.03068902168332,-0.0777142783371177,0.0924925537335175,0.0642734869746482,0.0455103437871716,-0.123016869752244,-0.000341582769564368,0.0341964428219013
"Reticulum_17",-0.158276819958214,0.0817283198010234,-0.042000919807148,-0.309898380248555,0.0167664760127972,-0.11542854980022,-0.0428396450640749,-0.0926457764508404,0.311269467684923,-0.164640210966194,0.0323481745260096,0.160214683315358,-0.0848162912711147,-0.084474564871006,-0.0423346222817835,-0.0790641418794693
"Reticulum_18",-0.0383671963873001,-0.0526750575658476,0.0194498747790525,-0.0905097983221288,-0.00288616288998498,0.00251948084352127,0.116885993018593,0.100409703912376,-0.239080045235477,-0.0950913202863329,-0.0244841593668178,-0.0968926476008706,0.314030584604548,0.63462495081108,0.00953606056964198,-0.0118284387027983
"Reticulum_19",0.0117797022929131,0.135862546172217,-0.0494014877092392,0.0464908361851551,-0.191043343940277,-0.0939841352427872,-0.0121669444866083,0.0253718288392648,0.169552444369513,-0.126895800772793,0.22671457305901,0.0339464936081268,-0.165043304070396,-0.201526839939457,-0.111919222734908,-0.0787344672870857
"Reticulum_2",0.00347092222059595,0.238938232552734,-0.00786283122812473,-0.111517739772459,0.129725093366721,-0.109040206695822,0.0886179702151471,-0.118265767253685,0.916116239570808,-0.147349833871036,0.0488235097272382,0.114370957835313,-0.0262464962937765,-0.132978529631041,-0.0241972318773293,-0.00953819183160777
"Reticulum_3",-0.0599507550283069,0.0661715878101714,0.00534901426272628,0.124695253992586,-0.0432455575620644,-0.0189834405473037,-0.0256795417069947,0.00501253725157083,0.0879547046927314,-0.136995666677057,0.00741077568587978,-0.0285307929046292,-0.0550946437552063,-0.0641433146608275,-0.0324712964416414,-0.0570445151469278
"Reticulum_4",-0.0892548908585539,0.0215504765039962,-0.00599541771340779,-0.0251777725905366,-0.123011086139406,-0.0997788151233432,0.125214663574368,-0.0462105047698505,-0.222146450663764,-0.126286254614741,0.0332397481374724,-0.0555939097258403,0.0440453228192693,-0.508121668973495,-0.0514223538329992,-0.00693362489293262
"Reticulum_5",-0.0109226673032531,0.650154252986582,-0.0250816893305439,-0.222445935496563,0.27977220200831,-0.134451630924236,-0.0298809628322812,-0.187895300566738,1.93479874254231,-0.169595550141255,0.0325397369438257,0.228857480417913,-0.0634190487363518,-0.140017793221769,-0.0545490282320261,-0.0556546078942417
"Reticulum_6",-0.0926067065414412,-0.0110057168993402,-0.0101770911117145,0.100739233812224,0.0270628481537619,-0.0860764634547687,0.30987703036705,-0.0181823672103001,-0.139032742611903,-0.0204394997665043,-0.0153091066558783,-0.0381592718643902,-0.128101256589232,-0.21015054118114,-0.017857100318345,0.0605948329445374
"Reticulum_7",-0.0563964528714683,0.00108972547815863,-0.0214203110101759,0.0338240780807151,-0.157715724914426,-0.0828229231617406,0.0695199698345228,-0.0493264429833875,-0.264300815896357,-0.114293325093375,0.0299521168391028,-0.0215476523307958,-0.000112750081286758,-0.461445024821089,0.0301232181021607,0.00882988221021926
"Reticulum_8",-0.0513425406018383,0.697412389945083,-0.055440006924982,-0.259695223619496,0.261833524459865,-0.168334306304913,-0.0362006049716239,-0.20820108334752,1.6745795097204,-0.159715646733476,0.0465064176829209,0.207622453063907,-0.0892556463338193,-0.142634100326,-0.120946125233602,-0.104453057564814
"Reticulum_9",0.013909139449434,0.000197383149559953,-0.0171369512116125,0.0206211397554641,-0.0169353781342251,-0.0794650272732001,0.085163598774779,-0.0412230054052018,-0.243399931661335,-0.0558170876107191,0.0048279562350261,0.033803237287045,-0.063121633637069,-0.361208070238315,0.0205697646433622,0.0629412198206951
"Rumen_0",-0.00397207459771389,0.174048536134711,0.00343261462019314,-0.194245845496289,0.0608156840066395,-0.0943153472694927,0.038196953942035,-0.115229577333995,0.599401563316856,-0.178405370370751,0.0207554536018253,0.195038412250321,-0.0777453491086898,-0.126901272868979,-0.0192775455910915,-0.0224239829918827
"Rumen_1",-0.0215051185972501,0.0100088413646,0.0123307864794223,0.22637843685484,-0.0768672570516577,-0.0199574862595169,-0.019384308529758,0.000821936075773599,0.0446940182237483,-0.0789353451012174,0.0862543082217083,-0.0966082596866626,-0.0493587935269577,-0.176293055767611,-0.0464170512959089,-0.0669195536428869
"Rumen_10",-0.0176677341155586,0.58087202606875,-0.0689200616647193,-0.328585015638068,-0.100180585878202,-0.136885591961763,0.136417570912327,0.110152934965447,0.927149263821725,0.105394243817839,0.189808631334195,0.498342990484413,-0.175640131359148,-0.251849710010912,-0.0450632915852231,0.0195268121312454
"Rumen_11",-0.131002306541019,-0.119857277345997,0.0193483748929753,-0.166607276241292,0.0275834338620186,-0.0879835065123303,-0.122516726061623,-0.111230878522113,-0.356586920640923,-0.0867298613680269,-0.106110376526473,-0.149365293436573,0.00769792856979275,-0.0919303994388728,-0.0174027076750956,-0.0862795380476266
"Rumen_12",-0.1132761999374,0.0654089835645957,-0.0161860754959253,-0.121978892720325,-0.0445903902785349,-0.114561524334151,0.00257331879069678,-0.164194500618935,-0.0151080960067575,-0.158813445061768,-0.0359266632876254,0.0798542144469024,-0.0823465577170262,-0.208631660562657,-0.0894217226438255,-0.0122660597096605
"Rumen_13",-0.025437334576329,0.320763360953955,-0.00320274190591804,-0.183107917154732,0.346425968452052,-0.102394531394378,-0.0691667852778252,-0.153915148506867,0.658812691986067,-0.0104061175782904,-0.0838935737082683,0.138598259711208,-0.0133064135464791,-0.0815157819378008,0.00327664825269462,-0.105745921144358
"Rumen_14",-0.017948717646223,-0.0657961897626549,-0.0183607530983857,-0.0986793721770258,0.0262631525545368,-0.105941941049802,0.0213911145919575,-0.0862070594730051,-0.250288411642748,-0.0638598708213379,-0.043367997030815,0.00563728068823008,-0.103762634727314,-0.340015843172302,0.00766280334434558,0.0998058807509297
"Rumen_15",0.0334788392409706,0.0811752482301449,-0.00428622489832538,-0.0263243055239557,0.0786226026018148,-0.1286230491141,0.0600739552342869,-0.0511826730136058,0.904733631102481,-0.0517921295147971,0.0201935179766381,0.0430298501970678,0.0079013186020641,-0.115176121301931,-0.00252414103902537,-0.00578371078344039
"Rumen_16",0.324748140526447,0.160479489232435,0.0575481984840447,-0.119907715725179,0.0894342092477018,0.0494522905206356,0.214583509739392,0.356254026552503,0.994858300099381,0.198866931103921,0.119773583059284,-0.0856760393086939,0.296497996547251,0.304722331731598,0.191967045756454,0.0936880583303906
"Rumen_17",-0.216654320336725,-0.104239055994084,-0.0125356412332111,-0.0942062580964543,-0.0718164452845554,-0.144483645234726,-0.0961402229287433,-0.0451526933918675,-0.00433989842522593,-0.067765194021623,-0.0799996826840398,0.0491026293288076,-0.0214916560693135,-0.320888938359543,-0.148383131842854,-0.0875599231011011
"Rumen_18",0.0350187361603754,0.168597002663686,0.00484862890271226,0.0828471093499911,-0.0150483987314475,-0.0763434190046423,0.0493447214979758,-0.0263400413811174,1.4778424006589,-0.0531013290512706,0.110352281592226,-0.00272031117363024,-0.0517343093247214,-0.155089043949798,-0.0319645605763828,-0.0334646145757182
"Rumen_2",-0.0977262108210218,-0.062273998799077,-0.00194753990646349,0.0135898090266335,-0.0853661388658968,-0.0645091487215885,0.0444234366076101,-0.0746877275842163,-0.284369693501569,-0.088488347045059,0.0102007430060141,-0.0910230731679831,-0.0642465769544541,-0.503798830947318,0.0392593515481989,-0.0693138163548074
"Rumen_3",-0.122341861233915,-0.116768530351538,0.00227016830427278,-0.0172362662933699,0.330387199808026,-0.0695451694319787,0.177447024085004,0.00860667078355234,-0.27995048673608,-0.0815646842459598,-0.00231752782988566,-0.0169667537240992,-0.108623273485713,-0.167825984254828,0.0474180658168834,0.115352774763938
"Rumen_4",-0.0650143901229736,0.0650007286135068,-0.0232693574209024,-0.0632098291863182,-0.161112630668299,-0.121934877504467,0.160680085565815,-0.0198236538937591,-0.142177933532782,-0.135935291499739,0.0713904370607277,0.0110670902556792,-0.0184460600072875,-0.560016011112252,-0.0345079390423082,0.013243075347576
"Rumen_5",-0.0886681302997442,-0.0618607274914045,-0.00774702853161735,0.188177822520049,0.270251586623169,-0.0981558035801856,0.270948364178923,0.0264755466757933,-0.112716635275706,-0.0381142371722618,0.0250567355864191,-0.0457685085531374,-0.149040854299733,-0.190902629285989,0.0191364091076865,0.110059853313864
"Rumen_6",-0.0245021253612309,0.508721598238142,-0.0576359474627097,-0.261209872284591,0.0288013201436687,-0.149089774213761,-0.0190029074607158,-0.112791231281335,1.26985532077815,-0.0677380417012413,0.0757715566155963,0.287089915001361,-0.124358191112151,-0.189132991549435,-0.0765445102514051,-0.0305475303311617
"Rumen_7",0.0160414480033238,0.448148194407175,0.00101356038228822,-0.203284408691021,0.163531594120615,-0.119652827709292,-0.012991690572731,-0.151769445846195,1.86163992760211,-0.17001018689197,0.0288738743182769,0.244561639574416,-0.0604270612408001,-0.131936118009832,-0.0100978589667702,-0.0206152243016053
"Rumen_8",-0.035643789938648,0.00878578631133732,0.0018746796967597,0.180030327153567,-0.097140948634947,0.0151264168563023,-0.0182073026250587,0.0550513485618393,0.0020468686411324,-0.102949123925062,0.0232665506014683,-0.0759696373756539,-0.0649540148520132,-0.0291297767514629,-0.0500799003836784,-0.059560624782899
"Rumen_9",-0.0597894432159844,-0.0229487463976592,-0.0127231766377526,-0.000110933030182395,-0.151849030378953,-0.0935646080233321,0.0166335139036068,-0.051019380753113,-0.276835493392315,-0.0987658956479304,0.0169121722743196,-0.0142581736566627,-0.0807504508147964,-0.440969922303219,0.0314010123807717,0.0718315208919472
