"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.57464502710965e-116,1.97357836990755,0.948,0.126,3.43792350469952e-112,"3","APOE"
1.42564475096568e-114,0.4496786073058,0.286,0.008,1.90366343596448e-110,"3","ANGPT4"
1.742206708651e-108,1.57173436626432,0.779,0.082,2.32636861806168e-104,"3","CXCL12"
2.14478433314253e-106,0.497194384325717,0.416,0.02,2.86393052004522e-102,"3","ENHO"
4.55976476790767e-102,0.778978733515648,0.519,0.034,6.08865389458711e-98,"3","RARRES1"
5.77141957001219e-102,2.27673468414158,0.883,0.128,7.70657655183728e-98,"3","C4A"
8.0680861481849e-101,2.09400214513822,0.909,0.14,1.07733154336713e-96,"3","SPON2"
9.18184806849472e-97,2.47008610450773,0.831,0.114,1.2260521725861e-92,"3","A2M"
5.67387325846931e-95,0.509201082235363,0.351,0.015,7.57632296203407e-91,"3","DMKN"
2.06640270475122e-94,0.596034435272413,0.455,0.027,2.7592675316543e-90,"3","GSTO1"
3.22925661852817e-90,1.54991220452481,0.779,0.104,4.31202636272066e-86,"3","TIMP2"
1.05696831519188e-88,2.03285673726339,0.779,0.106,1.41136979127572e-84,"3","ACP5"
1.5500309460364e-84,0.692777230194226,0.519,0.042,2.0697563222424e-80,"3","UQCC3"
2.31536460794254e-84,0.473994615863727,0.26,0.009,3.09170636098568e-80,"3","CCL11"
9.92777253629489e-83,1.3018605323589,0.39,0.024,1.32565546677146e-78,"3","JCHAIN"
1.94231005967151e-81,0.752156951006595,0.299,0.013,2.59356662267937e-77,"3","CCL19"
6.69968342737948e-78,0.548503376686882,0.416,0.029,8.94608728057982e-74,"3","ZNF580"
8.24369606486682e-76,1.28268565012585,0.766,0.114,1.10078073554167e-71,"3","C1R"
1.61724014764682e-75,2.03633987640083,0.519,0.049,2.1595007691528e-71,"3","ENSBTAG00000050723"
3.30525367059941e-73,2.70319170280271,1,0.311,4.41350522635139e-69,"3","IGFBP4"
1.0368301491462e-72,0.901035026895478,0.571,0.062,1.38447929815492e-68,"3","SERPINF1"
8.80036402602236e-72,3.48096571038523,0.909,0.215,1.17511260839477e-67,"3","ENSBTAG00000010155"
1.86252145028325e-71,0.468607848964356,0.338,0.02,2.48702489256322e-67,"3","BOLA-DQB"
6.08257414942658e-70,1.00947840279394,0.779,0.123,8.12206126172932e-66,"3","MFAP2"
3.42956764890561e-66,1.40042612564231,0.818,0.161,4.57950168158366e-62,"3","TUBB"
1.83630616915084e-65,0.744110357171626,0.494,0.05,2.45201962766711e-61,"3","TMEM176A"
2.57617021459337e-65,1.89573074994023,0.805,0.161,3.43996008754652e-61,"3","TGM2"
8.00600800472976e-65,1.1225627156476,0.844,0.157,1.06904224887156e-60,"3","PLAC9"
1.93088115381797e-64,1.89107183049911,0.987,0.295,2.57830560469314e-60,"3","SERPING1"
5.23310437222283e-62,0.942616987981929,0.597,0.079,6.98776426822915e-58,"3","APOD"
6.64698064920367e-62,2.11585030605859,1,0.38,8.87571326088167e-58,"3","IFITM3"
4.11824318255591e-61,0.327210594770012,0.26,0.014,5.4990901216669e-57,"3","VSTM2L"
6.55409253420818e-61,0.627425244386773,0.429,0.04,8.75167976092819e-57,"3","CORO1B"
6.77951824075059e-61,2.29796139610193,0.961,0.311,9.05269070687426e-57,"3","PTGDS"
7.04122428412873e-58,2.35461990409908,0.987,0.405,9.40214678659709e-54,"3","CFD"
1.82787103058789e-57,0.586714230218032,0.429,0.042,2.440756187144e-53,"3","OLFML3"
4.0798440814463e-57,0.780613935490491,0.481,0.054,5.44781580195524e-53,"3","SELENOM"
5.70538613004867e-57,1.44635222946821,0.805,0.17,7.61840209945399e-53,"3","S100A1"
6.98174912895528e-56,0.842858667717214,0.74,0.131,9.32272961189399e-52,"3","EMP3"
1.19112234359471e-53,2.40090564065851,1,0.661,1.59050566540202e-49,"3","SERF2"
1.74286468299041e-53,0.793015731330936,0.636,0.101,2.3272472111971e-49,"3","CD248"
6.36124577995392e-53,1.02435012195387,0.351,0.031,8.49417148997247e-49,"3","CCL21"
2.44898302599789e-52,1.23683503245804,0.792,0.173,3.27012703461499e-48,"3","C3"
2.64632349374906e-52,1.48318657749281,0.896,0.256,3.53363576120312e-48,"3","C1S"
5.21997703508826e-52,0.422994133459819,0.364,0.032,6.97023533495336e-48,"3","ENSBTAG00000014329"
6.22648859668469e-52,1.22863177270637,0.857,0.23,8.31423022315306e-48,"3","CISD3"
7.9112378579676e-52,0.698936023073002,0.545,0.075,1.05638759117441e-47,"3","SLURP1"
4.95426018411853e-51,1.90007860818356,1,0.475,6.61542362385347e-47,"3","ELOB"
9.8173577820117e-51,0.438495625225924,0.312,0.025,1.31091178463202e-46,"3","CFH"
3.29955098537616e-50,1.05529156765557,0.727,0.149,4.40589043077279e-46,"3","IFI6"
9.23547066523447e-49,0.662994731131776,0.519,0.072,1.23321239792876e-44,"3","SHISA4"
2.14577133345089e-48,1.72536943092578,0.87,0.245,2.86524846155697e-44,"3","TPM2"
8.80784536972376e-48,0.398512086467633,0.286,0.022,1.17611159221921e-43,"3","PTGIS"
1.48093818533298e-47,1.36787739363695,1,1,1.97749675887513e-43,"3","FAU"
2.45752183345846e-47,0.496656941986199,0.403,0.044,3.28152890421708e-43,"3","METRN"
2.96185050474273e-47,1.16318465800807,1,1,3.95495897898296e-43,"3","RPL36"
4.11700338955343e-47,1.30120185427747,1,1,5.4974346260707e-43,"3","ATP5ME"
5.64126179793569e-47,1.72951728925807,1,0.954,7.53277687878352e-43,"3","BOLA"
2.09904855530353e-46,0.820817077386464,0.597,0.103,2.80285953589681e-42,"3","CDC20"
4.22584228813483e-46,0.468158032315889,0.377,0.04,5.64276720734644e-42,"3","H2AC18"
8.16738623468581e-46,2.45608057503092,0.987,0.575,1.0905910839176e-41,"3","MGP"
2.61519828856093e-45,1.49193437506969,1,0.966,3.49207427471542e-41,"3","POLR2L"
2.90538052894977e-45,1.37563068993253,0.961,0.419,3.87955462030663e-41,"3","MICOS13"
5.92820745227198e-45,1.51776128928283,1,0.924,7.91593541101877e-41,"3","CST3"
7.01810046797258e-45,1.2821049459469,1,0.999,9.37126955488378e-41,"3","RPL15"
1.04367917477099e-44,0.975872668489409,0.714,0.161,1.39362480207171e-40,"3","DTYMK"
1.04810493975553e-44,1.67662069363008,0.935,0.376,1.39953452605556e-40,"3","BLA-DQB"
1.24208735233452e-44,1.51017791084937,0.987,0.441,1.65855924157229e-40,"3","LMNA"
2.66317428892124e-44,1.33847933027211,1,0.927,3.55613662799653e-40,"3","RABAC1"
3.03656806532254e-44,0.383451418311117,0.338,0.033,4.05472933762519e-40,"3","CD68"
3.04894660746725e-44,1.68340435666687,0.987,0.635,4.07125840495102e-40,"3","CST6"
5.35431002716399e-44,1.108396535302,0.818,0.222,7.14961017927207e-40,"3","THY1"
6.28119758768385e-44,1.2478092173826,0.857,0.258,8.38728313883424e-40,"3","OAZ1"
1.51972555835506e-43,0.75103424787566,0.571,0.097,2.02928953807151e-39,"3","PODN"
2.90820859011625e-43,0.924680061544939,1,1,3.88333093038222e-39,"3","RPS19"
3.17207241951965e-43,0.831980832125719,0.662,0.136,4.23566830178459e-39,"3","PDK4"
5.21829900501739e-43,1.47057598854735,1,0.639,6.96799466139972e-39,"3","ENO1"
5.78139180955954e-43,0.910175265269696,0.597,0.113,7.71989248330485e-39,"3","MPEG1"
9.02341030710079e-43,1.68020941529575,1,0.788,1.20489597830717e-38,"3","LGALS1"
9.5205833684769e-43,1.40561029971701,1,0.988,1.27128349719272e-38,"3","TMSB10"
2.21030042583878e-42,0.921983411071123,0.779,0.2,2.95141415862253e-38,"3","DNPH1"
3.70118375260048e-42,1.30295373227659,1,1,4.94219066484742e-38,"3","S100A2"
4.83937100607835e-42,1.57471468188652,1,0.899,6.46201210441642e-38,"3","FTL"
7.82771380810606e-42,0.867779207569973,1,1,1.0452346247964e-37,"3","RPL7A"
4.54610452854462e-41,0.671886337705574,0.494,0.076,6.07041337696563e-37,"3","LY6D"
9.44829943055237e-41,1.35488912994315,0.987,0.661,1.26163142296166e-36,"3","APRT"
3.16198469866491e-40,1.66614987884055,0.818,0.282,4.22219816812725e-36,"3","ENSBTAG00000037605"
3.18044932081214e-40,1.31973637616755,0.87,0.285,4.24685397808045e-36,"3","MUSTN1"
3.65937622680822e-40,0.435013217046448,0.364,0.042,4.88636507565702e-36,"3","FCER1G"
3.6695389360282e-40,1.22748546285694,1,0.972,4.89993534127846e-36,"3","GAPDH"
5.00865067230658e-40,1.52297917472684,1,0.765,6.68805124273098e-36,"3","FLNA"
6.68443827837603e-40,1.05281645932593,1,0.999,8.92573043311551e-36,"3","MYL6"
1.26085202477869e-39,1.35028601265287,0.987,0.707,1.68361570868698e-35,"3","PSMG4"
1.96117880933205e-39,0.657624824289947,0.494,0.078,2.61876206410108e-35,"3","CNN1"
4.61659839859809e-39,0.461974756631908,0.403,0.053,6.16454384164803e-35,"3","CENPV"
4.65629458575435e-39,1.27841945982987,0.974,0.507,6.21755016035778e-35,"3","S100A14"
2.13578738043159e-38,1.31268438729034,1,0.999,2.8519168890903e-34,"3","ENSBTAG00000054234"
2.88794970281987e-38,0.846672640010303,0.649,0.14,3.85627923817537e-34,"3","DES"
5.92579678343692e-38,1.50814824658106,0.974,0.484,7.91271644492332e-34,"3","MYL9"
6.05443927172728e-38,1.14299449828499,0.857,0.312,8.08449275953744e-34,"3","NDUFA13"
9.19912452742797e-38,0.805323369155583,0.558,0.11,1.22835909814746e-33,"3","MRPS34"
1.04972756364319e-37,0.725326826924323,0.597,0.119,1.40170121573275e-33,"3","ENSBTAG00000050581"
1.38859651604908e-37,0.880844716277636,0.662,0.161,1.85419292788033e-33,"3","MRPL40"
2.11770745897781e-37,1.18386405203655,0.974,0.559,2.82777476997308e-33,"3","PTPN6"
2.42850498970404e-37,1.24710282956179,0.974,0.489,3.2427827127518e-33,"3","MRPL57"
4.16000888613018e-37,0.577215330888698,0.532,0.096,5.55485986564962e-33,"3","SNRNP70"
5.9996075945502e-37,0.551512708321683,0.481,0.078,8.01127602100288e-33,"3","KLHDC8B"
6.0851946078799e-37,0.85476388532021,0.753,0.207,8.12556035990203e-33,"3","B9D1"
7.87241308646922e-37,0.580513825720072,0.416,0.061,1.05120331943623e-32,"3","TNXB"
2.49424530307137e-36,0.844491589655179,0.623,0.141,3.3305657531912e-32,"3","LTBP4"
5.30788354047212e-36,1.25277259573144,0.909,0.386,7.08761689159242e-32,"3","ENSBTAG00000054525"
5.77953214400794e-36,0.408494563764704,0.39,0.053,7.71740927189381e-32,"3","CRISPLD2"
5.91884716097105e-36,0.666823270609512,1,1,7.90343661404465e-32,"3","RPL18"
1.16829426459824e-35,1.48386092836619,0.987,0.839,1.56002333151802e-31,"3","ENSBTAG00000050377"
1.35484763592483e-35,1.21609380727122,0.987,0.569,1.80912804825043e-31,"3","GPX4"
1.73938123470339e-35,0.898401275672513,1,0.998,2.32259576269944e-31,"3","PFN1"
3.29897370347335e-35,1.57937546655011,0.987,0.79,4.40511958624797e-31,"3","FBLN1"
4.40960299676879e-35,0.771784704887285,1,1,5.88814288158536e-31,"3","RPS2"
7.24226937299619e-35,0.359729461183116,0.325,0.039,9.67060229376182e-31,"3","PKIB"
8.53838679067319e-35,1.11939880865109,0.883,0.345,1.14013078815859e-30,"3","ENSBTAG00000008632"
9.20330731624908e-35,0.587335308488713,1,1,1.22891762593874e-30,"3","RPLP2"
1.27838228710428e-34,1.21928026875272,0.935,0.47,1.70702386797034e-30,"3","BBLN"
1.36550768326549e-34,1.30368486842626,0.792,0.293,1.82336240946441e-30,"3","CTSZ"
1.61926029070205e-34,1.16037332152324,1,0.759,2.16219826617445e-30,"3","NDUFA3"
1.98609409214207e-34,1.16681012795434,1,0.95,2.65203144123731e-30,"3","ADIRF"
2.3173571199709e-34,1.08744692092572,0.974,0.494,3.09436696229715e-30,"3","SERPINH1"
3.61092880673701e-34,1.08646611097386,1,0.644,4.82167323563594e-30,"3","TRAPPC5"
7.03807858895465e-34,0.576495447595904,0.481,0.086,9.39794633983115e-30,"3","MRPL55"
9.00627463345276e-34,0.363583158713297,0.312,0.037,1.20260785180495e-29,"3","MMP23"
1.07977639855057e-33,1.25034965898573,0.961,0.661,1.44182542498457e-29,"3","RARRES2"
1.24062637648013e-33,0.397817823794265,0.325,0.04,1.65660840051391e-29,"3","TNFRSF6B"
1.78554726010516e-33,0.633857738957828,0.481,0.089,2.38424125641843e-29,"3","ENDOG"
1.81562741366641e-33,1.21793509596375,1,0.833,2.42440728546876e-29,"3","PTMS"
2.11427078207088e-33,0.823315132730999,0.714,0.198,2.82318577529925e-29,"3","PRADC1"
2.7830015125577e-33,0.461436912542386,0.403,0.062,3.7161419197183e-29,"3","PTPN18"
3.6383667315702e-33,0.60193701472592,0.506,0.097,4.85831109666569e-29,"3","ENSBTAG00000049323"
4.35726439281993e-33,0.614482519668432,1,1,5.81825514373245e-29,"3","RPS9"
4.4605233779522e-33,0.366334751625105,0.312,0.037,5.95613686657957e-29,"3","BPIFA2A"
6.01711452238661e-33,1.11481049016328,0.857,0.292,8.03465302174285e-29,"3","IGF2"
6.93524425089302e-33,0.337497913178213,0.26,0.027,9.26063164821745e-29,"3","SLC43A2"
1.09538378903893e-32,0.73619273163181,0.597,0.137,1.46266597350369e-28,"3","C6H4orf48"
1.60058795058457e-32,0.753277397961173,0.506,0.104,2.13726509041557e-28,"3","PCOLCE"
1.86651430143012e-32,1.06324873614251,0.753,0.254,2.49235654669964e-28,"3","CTSH"
1.90220011555961e-32,1.10142400838399,0.753,0.237,2.54000781430675e-28,"3","NPDC1"
2.3636617886627e-32,1.14826477592321,0.896,0.398,3.15619758640131e-28,"3","RNASEH2C"
3.07847020809983e-32,0.877078556234334,0.571,0.133,4.1106812688757e-28,"3","TYROBP"
3.1858238886266e-32,1.00873771063552,0.844,0.297,4.2540306384831e-28,"3","CAVIN3"
4.23304794557387e-32,1.23612256848076,1,0.783,5.65238892172478e-28,"3","VIM"
4.35612690071345e-32,0.849160839688586,1,0.992,5.81673625052267e-28,"3","GSTP1.1"
5.19432989211594e-32,1.25237019294464,0.987,0.671,6.93598870494242e-28,"3","CLU"
5.45165145519455e-32,1.10837904003096,1,0.915,7.27959018812128e-28,"3","PPIB"
6.12028145394426e-32,0.408295878670669,0.338,0.045,8.17241182545177e-28,"3","ENSBTAG00000048885"
1.39651571095018e-31,1.23195874682218,0.948,0.593,1.86476742883178e-27,"3","UBE2S"
1.40033548087718e-31,1.10376188666758,0.987,0.871,1.8698679676153e-27,"3","CALR"
1.69397447250442e-31,0.623279432272259,0.506,0.101,2.26196411313515e-27,"3","CLEC11A"
2.40178527374662e-31,0.75718648184806,1,1,3.20710387603387e-27,"3","RPSA"
2.95360302753561e-31,1.20270410976539,0.948,0.705,3.9439461226683e-27,"3","ATP5MC1"
3.20272561922637e-31,1.01196340081201,0.987,0.852,4.27659951935297e-27,"3","ROMO1"
4.94412108318426e-31,1.43263894325838,1,0.997,6.60188488237595e-27,"3","TMSB4X"
5.86007609690919e-31,0.810054940097413,0.558,0.132,7.82495961220284e-27,"3","DCTPP1"
8.50514276136045e-31,1.47206372965821,0.961,0.675,1.13569171292446e-26,"3","DCN"
1.15530004437769e-30,0.537956030342762,0.519,0.107,1.54267214925753e-26,"3","FKBP10"
1.94943196251038e-30,0.735754066077244,1,1,2.60307649954012e-26,"3","HSPB1"
2.09859356762976e-30,0.614011204488531,0.571,0.13,2.80225199085602e-26,"3","PRAF2"
2.2545873187326e-30,0.338384501127744,0.286,0.034,3.01055044670364e-26,"3","PRODH"
3.5492217511154e-30,1.4615952322273,0.857,0.429,4.7392758042644e-26,"3","PLTP"
4.43839968168593e-30,1.04368376774774,0.974,0.598,5.92659509495522e-26,"3","GNB2"
4.48134395575528e-30,0.560578869461226,1,1,5.98393858412003e-26,"3","RPL28"
8.75511950786616e-30,0.562516672923009,1,1,1.16907110788537e-25,"3","RPS27"
1.41523289187284e-29,1.15012605799045,0.922,0.554,1.8897604805178e-25,"3","PHPT1"
1.44399191676368e-29,0.458685840603128,0.351,0.053,1.92816240645454e-25,"3","TRAPPC6A"
1.71072007242719e-29,0.495080921986672,0.442,0.082,2.28432451271203e-25,"3","RAC3"
2.85825293850247e-29,1.09101237390853,0.805,0.313,3.81662514878235e-25,"3","S100A13"
4.5865738827887e-29,0.391177686198154,0.325,0.046,6.12445210568775e-25,"3","ENSBTAG00000050249"
8.4398894826454e-29,1.19617223542245,0.948,0.678,1.12697844261764e-24,"3","S100A16"
1.19944261457819e-28,1.07531524468451,1,0.925,1.60161572324626e-24,"3","TSPO"
1.4728777583198e-28,1.21336422243271,0.987,0.847,1.96673367068443e-24,"3","MCRIP2"
2.06610747198498e-28,1.18114500148751,1,0.968,2.75887330734154e-24,"3","RPL11"
2.6817327628568e-28,0.585875430191182,0.532,0.122,3.58091775824268e-24,"3","SLC25A1"
3.32072589947558e-28,0.563781624913942,0.455,0.091,4.43416529356974e-24,"3","ZNRD2"
4.48800182796666e-28,1.10257516179843,0.974,0.728,5.99282884088388e-24,"3","RNH1"
5.34656960477642e-28,0.510744622012655,0.416,0.076,7.13927439325795e-24,"3","LMOD1"
6.71927676010411e-28,1.01336601939451,0.948,0.584,8.97225025776702e-24,"3","ENSBTAG00000027787"
7.3268227065111e-28,0.540963052778737,0.416,0.077,9.78350636000428e-24,"3","EFEMP2"
9.91416733079525e-28,0.50762388510653,1,1,1.32383876368109e-23,"3","RPL29"
1.03968150939656e-27,0.769111277075721,0.701,0.215,1.38828671949723e-23,"3","TAP"
1.07643918960181e-27,1.05809314200238,0.922,0.449,1.4373692498753e-23,"3","ENG"
1.26143137309743e-27,0.643510011976465,1,1,1.68438931249699e-23,"3","RPLP1"
2.02453671652827e-27,0.714212728112312,0.442,0.088,2.70336387758021e-23,"3","ACTG2"
4.8427381347895e-27,1.11929633005636,0.974,0.715,6.46650823138442e-23,"3","ENSBTAG00000047265"
9.98655383486786e-27,0.464723705839422,0.532,0.121,1.3335045335699e-22,"3","TMEM119"
1.00124945714334e-26,0.705855437012792,0.623,0.172,1.33696840012351e-22,"3","ITM2C"
1.17511095875253e-26,1.07851103959883,0.948,0.521,1.56912566322225e-22,"3","PPIA"
1.23020227513694e-26,0.695944509272909,0.649,0.19,1.64268909799036e-22,"3","DPM3"
1.57684014614481e-26,0.951242494299743,0.662,0.211,2.10555464714717e-22,"3","LAPTM5"
2.51677110878079e-26,0.513227127573807,1,1,3.36064446155499e-22,"3","RPL35"
3.16267817810873e-26,1.09911372417706,0.948,0.785,4.22312417122858e-22,"3","ENSBTAG00000038330"
3.35308899066651e-26,1.08943301022739,0.922,0.487,4.47737972923698e-22,"3","CLEC3B"
3.42194573775457e-26,1.30854718718556,0.792,0.361,4.56932414362368e-22,"3","KRT19"
4.13529269416684e-26,0.505697190779777,0.39,0.072,5.52185633452099e-22,"3","GSTT1"
4.3321565825554e-26,0.316828576242892,0.286,0.039,5.78472868468622e-22,"3","LY6E"
5.47664681387678e-26,0.342578712452614,0.299,0.043,7.31296649056967e-22,"3","ENSBTAG00000046486"
8.84062045756487e-26,0.43467037700657,0.351,0.059,1.18048804969864e-21,"3","FGL2"
9.49175276170008e-26,0.870668411042897,1,0.981,1.26743374626981e-21,"3","ATP5F1D"
1.00796907789898e-25,0.790805176446211,0.701,0.235,1.3459411097185e-21,"3","ENSBTAG00000050219"
1.04781616626265e-25,0.942341680976503,1,0.979,1.39914892681052e-21,"3","CYC1"
2.13552411648512e-25,1.17987132711776,0.961,0.701,2.85156535274259e-21,"3","S100A11"
2.26140037121049e-25,0.933521009966279,0.766,0.327,3.01964791567736e-21,"3","ENSBTAG00000020684"
2.28526615732266e-25,1.10100190596633,0.987,0.735,3.05151589987294e-21,"3","CD63"
2.63497416176236e-25,0.455200945276439,0.39,0.073,3.51848099820128e-21,"3","CERCAM"
3.5158530924593e-25,0.504948627094453,1,1,4.69471863436091e-21,"3","RPL8"
3.94583602620238e-25,0.75373452911993,0.571,0.156,5.26887484578804e-21,"3","SRM"
7.31678687497702e-25,0.819116712444552,0.779,0.307,9.77010551415682e-21,"3","HS3ST6"
8.44305938714709e-25,0.86723806587602,0.987,0.902,1.12740171996575e-20,"3","NDUFS8"
8.82178610090446e-25,0.713032712089653,1,0.996,1.17797309805377e-20,"3","ATP5MJ"
1.03984247385769e-24,0.99237324311058,0.974,0.827,1.38850165534217e-20,"3","NDUFA11"
1.05169259290794e-24,0.771085808828837,0.636,0.201,1.40432511930997e-20,"3","CD52"
1.1825978986641e-24,0.761992989831404,1,0.997,1.57912297408617e-20,"3","ALDOA"
1.40343789120708e-24,0.77999115920332,0.558,0.16,1.87401061612881e-20,"3","NUPR1"
1.40884178661725e-24,0.570925856926683,0.558,0.148,1.88122643767002e-20,"3","MRPS12"
1.76451995338566e-24,1.04381315859805,0.494,0.126,2.35616349375587e-20,"3","IGFBP7"
1.77514137751214e-24,1.06464456273998,0.857,0.434,2.37034628139196e-20,"3","STAB1"
1.77679840655196e-24,0.882984178673041,0.766,0.296,2.37255891226883e-20,"3","TGFBI"
2.02448180836609e-24,1.29786144806584,0.974,0.687,2.70329055871124e-20,"3","ARAF"
2.03891706245067e-24,0.722958912335101,1,0.987,2.72256595349038e-20,"3","COX6B1"
2.42748921055066e-24,0.880235848940345,1,0.965,3.2414263428483e-20,"3","PITX1"
2.566184105409e-24,0.570465887198289,0.545,0.141,3.42662563595263e-20,"3","CSF1R"
3.28569225397251e-24,0.438285585126711,0.39,0.076,4.3873848667295e-20,"3","GLIPR2"
5.13360509857733e-24,0.465079148567186,0.377,0.073,6.85490288813031e-20,"3","COPZ2"
5.92103199862572e-24,0.849462676638059,1,0.947,7.90635402776493e-20,"3","TPI1"
6.11737560403817e-24,0.947672426275714,0.961,0.83,8.16853164407216e-20,"3","MRPL12"
7.18482983273192e-24,0.906489456987586,0.779,0.34,9.59390327564693e-20,"3","EIF4EBP1"
7.36215053957259e-24,0.648219999322542,0.506,0.129,9.83067961549127e-20,"3","PPP1R14A"
1.05780872738013e-23,0.307211227927523,0.26,0.036,1.41249199367069e-19,"3","PTGES"
1.19198745028588e-23,1.30218988120319,0.974,0.704,1.59166084236673e-19,"3","CXCL14"
1.25659118511044e-23,0.861754673059467,0.844,0.395,1.67792620947797e-19,"3","NDUFAF3"
1.95164996805503e-23,0.557336537800748,1,1,2.60603820234389e-19,"3","RPS21"
1.99503302240375e-23,0.472968372972045,0.494,0.119,2.66396759481573e-19,"3","IRF7"
2.37854153614916e-23,0.871883768506564,0.675,0.246,3.17606651321997e-19,"3","UBL4A"
2.41732580690989e-23,0.399537444861945,1,1,3.22785514996678e-19,"3","RPS15"
7.77066640731804e-23,0.864287531776053,0.987,0.68,1.03761708536918e-18,"3","MRPL23"
8.40369604343089e-23,0.636779858927129,0.636,0.2,1.12214553267933e-18,"3","RCN3"
1.02514747191491e-22,1.2705635800765,1,0.958,1.36887941924798e-18,"3","MT2A"
1.039650598388e-22,0.764645597744258,0.766,0.32,1.3882454440275e-18,"3","PSMC3"
1.03967058712781e-22,0.889848116149722,0.727,0.306,1.38827213499177e-18,"3","SIVA1"
1.25646903110932e-22,0.34750955218601,0.364,0.069,1.67776309724027e-18,"3","MRGPRF"
1.41817939808458e-22,0.783492182187744,0.766,0.288,1.89369495026234e-18,"3","PSMB8"
2.30035954329129e-22,0.643748247173179,0.662,0.22,3.07167009815686e-18,"3","CAPG"
4.08335566470978e-22,0.805824715388633,0.766,0.306,5.45250481908696e-18,"3","GAS6"
4.99663301360293e-22,0.92592417576066,0.844,0.428,6.672004063064e-18,"3","MAN2B1"
7.14725486508938e-22,0.850803772923892,1,0.85,9.54372942135385e-18,"3","LAMTOR4"
8.33628223725687e-22,1.21400886621992,0.714,0.308,1.11314376714091e-17,"3","THBS4"
1.02546516066918e-21,0.84829942785231,0.961,0.78,1.36930362904156e-17,"3","CLTB"
1.12250644983663e-21,0.743925904695394,0.779,0.334,1.49888286246686e-17,"3","PSMG3"
1.28325487444638e-21,0.588053379730316,0.675,0.23,1.71353023384825e-17,"3","GALK1"
1.4167419607756e-21,0.810219691701244,0.675,0.243,1.89177554022365e-17,"3","MFAP4"
2.00230376503552e-21,0.945636003362631,0.909,0.709,2.67367621745193e-17,"3","ANAPC11"
2.12565354143114e-21,0.416715838522524,0.403,0.088,2.838385173873e-17,"3","SLX9"
2.45821950295279e-21,0.491072858881871,0.403,0.09,3.28246050229286e-17,"3","SERPINE2"
2.85849152153711e-21,0.438867650874435,0.403,0.089,3.81694372870851e-17,"3","BMP4"
2.92717512810141e-21,0.689811896251587,0.506,0.138,3.90865694855381e-17,"3","MYH11"
3.20706077638914e-21,0.906471793749201,0.987,0.936,4.28238825471242e-17,"3","CRIP1"
3.28732160491485e-21,0.803362090639885,0.896,0.554,4.3895605390428e-17,"3","HDLBP"
3.38003654477108e-21,0.655117161285041,0.714,0.276,4.51336279823282e-17,"3","ELOF1"
3.59682684847004e-21,0.845470693350819,0.987,0.783,4.80284289076205e-17,"3","SNRPD2"
3.93565702937264e-21,0.865747010950486,0.753,0.316,5.25528283132128e-17,"3","FN1"
4.52345379591644e-21,0.737447107785035,0.714,0.284,6.04016785368722e-17,"3","FCGRT"
7.46315100132613e-21,0.512401408733342,0.506,0.14,9.96554553207079e-17,"3","POMC"
9.32863252373548e-21,0.354199605583324,0.351,0.07,1.2456523008944e-16,"3","CYP27A1"
9.58899836181442e-21,0.789119647856549,0.753,0.34,1.28041895125308e-16,"3","RPS19BP1"
1.15928022944823e-20,1.09428566245225,0.818,0.419,1.54798689038222e-16,"3","ACTA2"
1.22673944047677e-20,0.337212202702799,0.273,0.045,1.63806517486863e-16,"3","CRYBB1"
1.28706310451279e-20,0.768608827908146,0.688,0.274,1.71861536345593e-16,"3","RNF181"
1.40995221454635e-20,0.889774439911285,0.688,0.276,1.88270919208373e-16,"3","CCDC3"
1.45185137868122e-20,0.551780440108646,0.519,0.148,1.93865714595303e-16,"3","PSMB9"
1.65728711846667e-20,0.877947754727205,0.961,0.773,2.21297548928854e-16,"3","SNRNP25"
1.78575167845966e-20,0.458165658601612,0.455,0.114,2.38451421624718e-16,"3","IL3RA"
2.21991371117966e-20,0.639093993068306,0.714,0.266,2.9642507785382e-16,"3","RRAS"
3.71227065175791e-20,0.988252640097704,1,0.941,4.95699500129233e-16,"3","CD74"
5.01805409197119e-20,0.76109712468999,0.974,0.958,6.70060762900913e-16,"3","BLVRB"
5.27789841684478e-20,0.730939443599468,0.636,0.226,7.04757775601283e-16,"3","PRELP"
5.39349682487397e-20,0.44175325454158,0.494,0.132,7.20193631025422e-16,"3","HSD17B10"
5.78130189400764e-20,0.589804970210147,1,0.994,7.7197724190684e-16,"3","TAGLN2"
5.80606769220446e-20,0.415256851335086,0.377,0.082,7.75284218940062e-16,"3","FLNC"
5.93128126787358e-20,0.752822385413765,0.974,0.93,7.92003987699159e-16,"3","CD81"
5.99626205402782e-20,0.915917568032597,0.844,0.478,8.00680872074335e-16,"3","MRPL41"
6.97490217155781e-20,0.449971199740863,0.416,0.1,9.31358686968114e-16,"3","B9D2"
7.4332901811619e-20,0.59766318639739,0.519,0.154,9.92567237890549e-16,"3","TMED3"
9.70803931806539e-20,0.590390308591393,0.494,0.143,1.29631449014127e-15,"3","ANGPTL4"
1.30096634700981e-19,0.504997923121014,0.455,0.12,1.7371803631622e-15,"3","DDAH2"
1.59593347861578e-19,0.370385846012881,0.286,0.052,2.13104997399565e-15,"3","TMEM176B"
1.73567063344251e-19,0.563582223224811,0.571,0.177,2.31764099683578e-15,"3","TUBA1A"
1.8427343066409e-19,0.650804679114149,0.649,0.233,2.46060311965759e-15,"3","TSC22D3"
